cluster_id,capture_id,research_date,bucket_30s,start_ts_ns,end_ts_ns,member_count
2026-08-04_a6a45be8a495:59527022,2026-08-04_a6a45be8a495,2026-08-04,59527022,1785810660000000000,1785810689760000000,99
2026-08-04_a6a45be8a495:59527023,2026-08-04_a6a45be8a495,2026-08-04,59527023,1785810690000000000,1785810719500000000,78
2026-08-04_a6a45be8a495:59527024,2026-08-04_a6a45be8a495,2026-08-04,59527024,1785810720000000000,1785810749760000000,83
2026-08-04_a6a45be8a495:59527025,2026-08-04_a6a45be8a495,2026-08-04,59527025,1785810750000000000,1785810778760000000,65
2026-08-04_a6a45be8a495:59527026,2026-08-04_a6a45be8a495,2026-08-04,59527026,1785810781000000000,1785810809760000000,54
2026-08-04_a6a45be8a495:59527027,2026-08-04_a6a45be8a495,2026-08-04,59527027,1785810810000000000,1785810838760000000,87
2026-08-04_a6a45be8a495:59527028,2026-08-04_a6a45be8a495,2026-08-04,59527028,1785810840500000000,1785810869500000000,65
2026-08-04_a6a45be8a495:59527029,2026-08-04_a6a45be8a495,2026-08-04,59527029,1785810870000000000,1785810899260000000,49
2026-08-04_a6a45be8a495:59527030,2026-08-04_a6a45be8a495,2026-08-04,59527030,1785810900760000000,1785810929260000000,50
2026-08-04_a6a45be8a495:59527031,2026-08-04_a6a45be8a495,2026-08-04,59527031,1785810932000000000,1785810959260000000,60
2026-08-04_a6a45be8a495:59527032,2026-08-04_a6a45be8a495,2026-08-04,59527032,1785810960500000000,1785810988500000000,48
2026-08-04_a6a45be8a495:59527033,2026-08-04_a6a45be8a495,2026-08-04,59527033,1785810990260000000,1785811019760000000,54
2026-08-04_a6a45be8a495:59527034,2026-08-04_a6a45be8a495,2026-08-04,59527034,1785811020000000000,1785811049260000000,67
2026-08-04_a6a45be8a495:59527035,2026-08-04_a6a45be8a495,2026-08-04,59527035,1785811050500000000,1785811079000000000,75
2026-08-04_a6a45be8a495:59527036,2026-08-04_a6a45be8a495,2026-08-04,59527036,1785811080260000000,1785811109760000000,81
2026-08-04_a6a45be8a495:59527037,2026-08-04_a6a45be8a495,2026-08-04,59527037,1785811110000000000,1785811139500000000,88
2026-08-04_a6a45be8a495:59527038,2026-08-04_a6a45be8a495,2026-08-04,59527038,1785811140760000000,1785811169000000000,83
2026-08-04_a6a45be8a495:59527039,2026-08-04_a6a45be8a495,2026-08-04,59527039,1785811170000000000,1785811199760000000,57
2026-08-04_a6a45be8a495:59527040,2026-08-04_a6a45be8a495,2026-08-04,59527040,1785811200000000000,1785811228500000000,65
2026-08-04_a6a45be8a495:59527041,2026-08-04_a6a45be8a495,2026-08-04,59527041,1785811230260000000,1785811259760000000,70
2026-08-04_a6a45be8a495:59527042,2026-08-04_a6a45be8a495,2026-08-04,59527042,1785811260000000000,1785811289500000000,75
2026-08-04_a6a45be8a495:59527043,2026-08-04_a6a45be8a495,2026-08-04,59527043,1785811290000000000,1785811319760000000,51
2026-08-04_a6a45be8a495:59527044,2026-08-04_a6a45be8a495,2026-08-04,59527044,1785811320000000000,1785811349500000000,61
2026-08-04_a6a45be8a495:59527045,2026-08-04_a6a45be8a495,2026-08-04,59527045,1785811350760000000,1785811377260000000,51
2026-08-04_a6a45be8a495:59527046,2026-08-04_a6a45be8a495,2026-08-04,59527046,1785811380500000000,1785811409760000000,41
2026-08-04_a6a45be8a495:59527047,2026-08-04_a6a45be8a495,2026-08-04,59527047,1785811410260000000,1785811439760000000,45
2026-08-04_a6a45be8a495:59527048,2026-08-04_a6a45be8a495,2026-08-04,59527048,1785811440000000000,1785811469260000000,73
2026-08-04_a6a45be8a495:59527049,2026-08-04_a6a45be8a495,2026-08-04,59527049,1785811472500000000,1785811498260000000,48
2026-08-04_a6a45be8a495:59527050,2026-08-04_a6a45be8a495,2026-08-04,59527050,1785811500260000000,1785811528760000000,57
2026-08-04_a6a45be8a495:59527051,2026-08-04_a6a45be8a495,2026-08-04,59527051,1785811530500000000,1785811559000000000,59
2026-08-04_a6a45be8a495:59527052,2026-08-04_a6a45be8a495,2026-08-04,59527052,1785811561260000000,1785811589000000000,57
2026-08-04_a6a45be8a495:59527053,2026-08-04_a6a45be8a495,2026-08-04,59527053,1785811590000000000,1785811619760000000,65
2026-08-04_a6a45be8a495:59527054,2026-08-04_a6a45be8a495,2026-08-04,59527054,1785811620000000000,1785811649760000000,53
2026-08-04_a6a45be8a495:59527055,2026-08-04_a6a45be8a495,2026-08-04,59527055,1785811650500000000,1785811679760000000,30
2026-08-04_a6a45be8a495:59527056,2026-08-04_a6a45be8a495,2026-08-04,59527056,1785811680000000000,1785811709500000000,44
2026-08-04_a6a45be8a495:59527057,2026-08-04_a6a45be8a495,2026-08-04,59527057,1785811710000000000,1785811739760000000,56
2026-08-04_a6a45be8a495:59527058,2026-08-04_a6a45be8a495,2026-08-04,59527058,1785811740000000000,1785811769500000000,58
2026-08-04_a6a45be8a495:59527059,2026-08-04_a6a45be8a495,2026-08-04,59527059,1785811770000000000,1785811799260000000,39
2026-08-04_a6a45be8a495:59527060,2026-08-04_a6a45be8a495,2026-08-04,59527060,1785811800260000000,1785811829760000000,66
2026-08-04_a6a45be8a495:59527061,2026-08-04_a6a45be8a495,2026-08-04,59527061,1785811830000000000,1785811859500000000,35
2026-08-04_a6a45be8a495:59527062,2026-08-04_a6a45be8a495,2026-08-04,59527062,1785811860260000000,1785811889260000000,57
2026-08-04_a6a45be8a495:59527063,2026-08-04_a6a45be8a495,2026-08-04,59527063,1785811892260000000,1785811919000000000,45
2026-08-04_a6a45be8a495:59527064,2026-08-04_a6a45be8a495,2026-08-04,59527064,1785811920000000000,1785811948500000000,51
2026-08-04_a6a45be8a495:59527065,2026-08-04_a6a45be8a495,2026-08-04,59527065,1785811950000000000,1785811978760000000,47
2026-08-04_a6a45be8a495:59527066,2026-08-04_a6a45be8a495,2026-08-04,59527066,1785811980500000000,1785812009500000000,42
2026-08-04_a6a45be8a495:59527067,2026-08-04_a6a45be8a495,2026-08-04,59527067,1785812011000000000,1785812039500000000,42
2026-08-04_a6a45be8a495:59527068,2026-08-04_a6a45be8a495,2026-08-04,59527068,1785812040500000000,1785812069000000000,44
2026-08-04_a6a45be8a495:59527069,2026-08-04_a6a45be8a495,2026-08-04,59527069,1785812070500000000,1785812099760000000,40
2026-08-04_a6a45be8a495:59527070,2026-08-04_a6a45be8a495,2026-08-04,59527070,1785812100000000000,1785812128500000000,35
2026-08-04_a6a45be8a495:59527071,2026-08-04_a6a45be8a495,2026-08-04,59527071,1785812130000000000,1785812159760000000,33
2026-08-04_a6a45be8a495:59527072,2026-08-04_a6a45be8a495,2026-08-04,59527072,1785812160000000000,1785812189500000000,29
2026-08-04_a6a45be8a495:59527073,2026-08-04_a6a45be8a495,2026-08-04,59527073,1785812193260000000,1785812215500000000,28
2026-08-04_a6a45be8a495:59527074,2026-08-04_a6a45be8a495,2026-08-04,59527074,1785812221000000000,1785812246760000000,36
2026-08-04_a6a45be8a495:59527075,2026-08-04_a6a45be8a495,2026-08-04,59527075,1785812250760000000,1785812279500000000,21
2026-08-04_a6a45be8a495:59527076,2026-08-04_a6a45be8a495,2026-08-04,59527076,1785812281760000000,1785812309000000000,34
2026-08-04_a6a45be8a495:59527077,2026-08-04_a6a45be8a495,2026-08-04,59527077,1785812314500000000,1785812322260000000,17
2026-08-07_46d1e1a74698:59535494,2026-08-07_46d1e1a74698,2026-08-07,59535494,1786064832960000000,1786064849000000000,57
2026-08-07_46d1e1a74698:59535495,2026-08-07_46d1e1a74698,2026-08-07,59535495,1786064850760000000,1786064879760000000,105
2026-08-07_46d1e1a74698:59535496,2026-08-07_46d1e1a74698,2026-08-07,59535496,1786064880000000000,1786064909760000000,86
2026-08-07_46d1e1a74698:59535497,2026-08-07_46d1e1a74698,2026-08-07,59535497,1786064910000000000,1786064939760000000,93
2026-08-07_46d1e1a74698:59535498,2026-08-07_46d1e1a74698,2026-08-07,59535498,1786064940000000000,1786064969760000000,74
2026-08-07_46d1e1a74698:59535499,2026-08-07_46d1e1a74698,2026-08-07,59535499,1786064970760000000,1786064999760000000,71
2026-08-07_46d1e1a74698:59535500,2026-08-07_46d1e1a74698,2026-08-07,59535500,1786065000000000000,1786065029760000000,85
2026-08-07_46d1e1a74698:59535501,2026-08-07_46d1e1a74698,2026-08-07,59535501,1786065030000000000,1786065059760000000,90
2026-08-07_46d1e1a74698:59535502,2026-08-07_46d1e1a74698,2026-08-07,59535502,1786065060000000000,1786065089000000000,66
2026-08-07_46d1e1a74698:59535503,2026-08-07_46d1e1a74698,2026-08-07,59535503,1786065090000000000,1786065119260000000,81
2026-08-07_46d1e1a74698:59535504,2026-08-07_46d1e1a74698,2026-08-07,59535504,1786065120260000000,1786065149760000000,110
2026-08-07_46d1e1a74698:59535505,2026-08-07_46d1e1a74698,2026-08-07,59535505,1786065150000000000,1786065179760000000,102
2026-08-07_46d1e1a74698:59535506,2026-08-07_46d1e1a74698,2026-08-07,59535506,1786065180000000000,1786065209500000000,106
2026-08-07_46d1e1a74698:59535507,2026-08-07_46d1e1a74698,2026-08-07,59535507,1786065210000000000,1786065239500000000,83
2026-08-07_46d1e1a74698:59535508,2026-08-07_46d1e1a74698,2026-08-07,59535508,1786065240000000000,1786065269760000000,75
2026-08-07_46d1e1a74698:59535509,2026-08-07_46d1e1a74698,2026-08-07,59535509,1786065270000000000,1786065299000000000,55
2026-08-07_46d1e1a74698:59535510,2026-08-07_46d1e1a74698,2026-08-07,59535510,1786065300260000000,1786065329760000000,74
2026-08-07_46d1e1a74698:59535511,2026-08-07_46d1e1a74698,2026-08-07,59535511,1786065330260000000,1786065359760000000,98
2026-08-07_46d1e1a74698:59535512,2026-08-07_46d1e1a74698,2026-08-07,59535512,1786065360000000000,1786065389260000000,109
2026-08-07_46d1e1a74698:59535513,2026-08-07_46d1e1a74698,2026-08-07,59535513,1786065390000000000,1786065419760000000,80
2026-08-07_46d1e1a74698:59535514,2026-08-07_46d1e1a74698,2026-08-07,59535514,1786065420000000000,1786065449760000000,112
2026-08-07_46d1e1a74698:59535515,2026-08-07_46d1e1a74698,2026-08-07,59535515,1786065450260000000,1786065479760000000,95
2026-08-07_46d1e1a74698:59535516,2026-08-07_46d1e1a74698,2026-08-07,59535516,1786065480000000000,1786065509760000000,113
2026-08-07_46d1e1a74698:59535517,2026-08-07_46d1e1a74698,2026-08-07,59535517,1786065510000000000,1786065539500000000,106
2026-08-07_46d1e1a74698:59535518,2026-08-07_46d1e1a74698,2026-08-07,59535518,1786065540000000000,1786065569760000000,105
2026-08-07_46d1e1a74698:59535519,2026-08-07_46d1e1a74698,2026-08-07,59535519,1786065570000000000,1786065599500000000,97
2026-08-07_46d1e1a74698:59535520,2026-08-07_46d1e1a74698,2026-08-07,59535520,1786065600000000000,1786065629760000000,91
2026-08-07_46d1e1a74698:59535521,2026-08-07_46d1e1a74698,2026-08-07,59535521,1786065630000000000,1786065659760000000,119
2026-08-07_46d1e1a74698:59535522,2026-08-07_46d1e1a74698,2026-08-07,59535522,1786065660000000000,1786065689760000000,118
2026-08-07_46d1e1a74698:59535523,2026-08-07_46d1e1a74698,2026-08-07,59535523,1786065690000000000,1786065719760000000,117
2026-08-07_46d1e1a74698:59535524,2026-08-07_46d1e1a74698,2026-08-07,59535524,1786065720000000000,1786065749760000000,118
2026-08-07_46d1e1a74698:59535525,2026-08-07_46d1e1a74698,2026-08-07,59535525,1786065750000000000,1786065779760000000,119
2026-08-07_46d1e1a74698:59535526,2026-08-07_46d1e1a74698,2026-08-07,59535526,1786065780000000000,1786065809760000000,117
2026-08-07_46d1e1a74698:59535527,2026-08-07_46d1e1a74698,2026-08-07,59535527,1786065810000000000,1786065839760000000,120
2026-08-07_46d1e1a74698:59535528,2026-08-07_46d1e1a74698,2026-08-07,59535528,1786065840000000000,1786065869500000000,105
2026-08-07_46d1e1a74698:59535529,2026-08-07_46d1e1a74698,2026-08-07,59535529,1786065870000000000,1786065899760000000,113
2026-08-07_46d1e1a74698:59535530,2026-08-07_46d1e1a74698,2026-08-07,59535530,1786065900000000000,1786065929760000000,107
2026-08-07_46d1e1a74698:59535531,2026-08-07_46d1e1a74698,2026-08-07,59535531,1786065930000000000,1786065959760000000,109
2026-08-07_46d1e1a74698:59535532,2026-08-07_46d1e1a74698,2026-08-07,59535532,1786065960000000000,1786065989500000000,100
2026-08-07_46d1e1a74698:59535533,2026-08-07_46d1e1a74698,2026-08-07,59535533,1786065990260000000,1786066019760000000,104
2026-08-07_46d1e1a74698:59535534,2026-08-07_46d1e1a74698,2026-08-07,59535534,1786066020000000000,1786066049760000000,108
2026-08-07_46d1e1a74698:59535535,2026-08-07_46d1e1a74698,2026-08-07,59535535,1786066050260000000,1786066079760000000,108
2026-08-07_46d1e1a74698:59535536,2026-08-07_46d1e1a74698,2026-08-07,59535536,1786066080000000000,1786066109760000000,111
2026-08-07_46d1e1a74698:59535537,2026-08-07_46d1e1a74698,2026-08-07,59535537,1786066110000000000,1786066139760000000,103
2026-08-07_46d1e1a74698:59535538,2026-08-07_46d1e1a74698,2026-08-07,59535538,1786066140000000000,1786066169760000000,94
2026-08-07_46d1e1a74698:59535539,2026-08-07_46d1e1a74698,2026-08-07,59535539,1786066170000000000,1786066199760000000,104
2026-08-07_46d1e1a74698:59535540,2026-08-07_46d1e1a74698,2026-08-07,59535540,1786066200000000000,1786066229760000000,120
2026-08-07_46d1e1a74698:59535541,2026-08-07_46d1e1a74698,2026-08-07,59535541,1786066230000000000,1786066259760000000,106
2026-08-07_46d1e1a74698:59535542,2026-08-07_46d1e1a74698,2026-08-07,59535542,1786066260000000000,1786066289760000000,104
2026-08-07_46d1e1a74698:59535543,2026-08-07_46d1e1a74698,2026-08-07,59535543,1786066290000000000,1786066319760000000,89
2026-08-07_46d1e1a74698:59535544,2026-08-07_46d1e1a74698,2026-08-07,59535544,1786066320000000000,1786066348000000000,97
2026-08-07_46d1e1a74698:59535545,2026-08-07_46d1e1a74698,2026-08-07,59535545,1786066350500000000,1786066379760000000,87
2026-08-07_46d1e1a74698:59535546,2026-08-07_46d1e1a74698,2026-08-07,59535546,1786066380000000000,1786066409760000000,96
2026-08-07_46d1e1a74698:59535547,2026-08-07_46d1e1a74698,2026-08-07,59535547,1786066410260000000,1786066439260000000,98
2026-08-07_46d1e1a74698:59535548,2026-08-07_46d1e1a74698,2026-08-07,59535548,1786066440760000000,1786066469760000000,69
2026-08-07_46d1e1a74698:59535549,2026-08-07_46d1e1a74698,2026-08-07,59535549,1786066470000000000,1786066499500000000,84
2026-08-07_46d1e1a74698:59535550,2026-08-07_46d1e1a74698,2026-08-07,59535550,1786066500000000000,1786066529760000000,95
2026-08-07_46d1e1a74698:59535551,2026-08-07_46d1e1a74698,2026-08-07,59535551,1786066530000000000,1786066559760000000,90
2026-08-07_46d1e1a74698:59535552,2026-08-07_46d1e1a74698,2026-08-07,59535552,1786066560000000000,1786066588500000000,99
2026-08-07_46d1e1a74698:59535553,2026-08-07_46d1e1a74698,2026-08-07,59535553,1786066590500000000,1786066619760000000,89
2026-08-07_46d1e1a74698:59535554,2026-08-07_46d1e1a74698,2026-08-07,59535554,1786066620500000000,1786066649760000000,100
2026-08-07_46d1e1a74698:59535555,2026-08-07_46d1e1a74698,2026-08-07,59535555,1786066650000000000,1786066679760000000,83
2026-08-07_46d1e1a74698:59535556,2026-08-07_46d1e1a74698,2026-08-07,59535556,1786066680500000000,1786066709760000000,60
2026-08-07_46d1e1a74698:59535557,2026-08-07_46d1e1a74698,2026-08-07,59535557,1786066710000000000,1786066739760000000,97
2026-08-07_46d1e1a74698:59535558,2026-08-07_46d1e1a74698,2026-08-07,59535558,1786066740000000000,1786066769760000000,99
2026-08-07_46d1e1a74698:59535559,2026-08-07_46d1e1a74698,2026-08-07,59535559,1786066770000000000,1786066799760000000,102
2026-08-07_46d1e1a74698:59535560,2026-08-07_46d1e1a74698,2026-08-07,59535560,1786066800000000000,1786066829760000000,105
2026-08-07_46d1e1a74698:59535561,2026-08-07_46d1e1a74698,2026-08-07,59535561,1786066830000000000,1786066859760000000,103
2026-08-07_46d1e1a74698:59535562,2026-08-07_46d1e1a74698,2026-08-07,59535562,1786066860000000000,1786066889760000000,111
2026-08-07_46d1e1a74698:59535563,2026-08-07_46d1e1a74698,2026-08-07,59535563,1786066890000000000,1786066919760000000,109
2026-08-07_46d1e1a74698:59535564,2026-08-07_46d1e1a74698,2026-08-07,59535564,1786066920000000000,1786066949760000000,86
2026-08-07_46d1e1a74698:59535565,2026-08-07_46d1e1a74698,2026-08-07,59535565,1786066950000000000,1786066979760000000,86
2026-08-07_46d1e1a74698:59535566,2026-08-07_46d1e1a74698,2026-08-07,59535566,1786066980000000000,1786067009760000000,81
2026-08-07_46d1e1a74698:59535567,2026-08-07_46d1e1a74698,2026-08-07,59535567,1786067010000000000,1786067039760000000,88
2026-08-07_46d1e1a74698:59535568,2026-08-07_46d1e1a74698,2026-08-07,59535568,1786067040000000000,1786067069760000000,82
2026-08-07_46d1e1a74698:59535569,2026-08-07_46d1e1a74698,2026-08-07,59535569,1786067070500000000,1786067099500000000,91
2026-08-07_46d1e1a74698:59535570,2026-08-07_46d1e1a74698,2026-08-07,59535570,1786067100260000000,1786067129500000000,82
2026-08-07_46d1e1a74698:59535571,2026-08-07_46d1e1a74698,2026-08-07,59535571,1786067130260000000,1786067159760000000,88
2026-08-07_46d1e1a74698:59535572,2026-08-07_46d1e1a74698,2026-08-07,59535572,1786067160000000000,1786067189760000000,89
2026-08-07_46d1e1a74698:59535573,2026-08-07_46d1e1a74698,2026-08-07,59535573,1786067190000000000,1786067218760000000,78
2026-08-07_46d1e1a74698:59535574,2026-08-07_46d1e1a74698,2026-08-07,59535574,1786067220260000000,1786067249760000000,106
2026-08-07_46d1e1a74698:59535575,2026-08-07_46d1e1a74698,2026-08-07,59535575,1786067250000000000,1786067279760000000,96
2026-08-07_46d1e1a74698:59535576,2026-08-07_46d1e1a74698,2026-08-07,59535576,1786067280000000000,1786067309760000000,85
2026-08-07_46d1e1a74698:59535577,2026-08-07_46d1e1a74698,2026-08-07,59535577,1786067310260000000,1786067339260000000,94
2026-08-07_46d1e1a74698:59535578,2026-08-07_46d1e1a74698,2026-08-07,59535578,1786067340000000000,1786067369760000000,97
2026-08-07_46d1e1a74698:59535579,2026-08-07_46d1e1a74698,2026-08-07,59535579,1786067370000000000,1786067399260000000,87
2026-08-07_46d1e1a74698:59535580,2026-08-07_46d1e1a74698,2026-08-07,59535580,1786067400260000000,1786067429760000000,91
2026-08-07_46d1e1a74698:59535581,2026-08-07_46d1e1a74698,2026-08-07,59535581,1786067430260000000,1786067459760000000,72
2026-08-07_46d1e1a74698:59535582,2026-08-07_46d1e1a74698,2026-08-07,59535582,1786067460000000000,1786067489760000000,80
2026-08-07_46d1e1a74698:59535583,2026-08-07_46d1e1a74698,2026-08-07,59535583,1786067490000000000,1786067518760000000,61
2026-08-07_46d1e1a74698:59535584,2026-08-07_46d1e1a74698,2026-08-07,59535584,1786067520500000000,1786067548760000000,67
2026-08-07_46d1e1a74698:59535585,2026-08-07_46d1e1a74698,2026-08-07,59535585,1786067551260000000,1786067579760000000,73
2026-08-07_46d1e1a74698:59535586,2026-08-07_46d1e1a74698,2026-08-07,59535586,1786067580000000000,1786067609260000000,87
2026-08-07_46d1e1a74698:59535587,2026-08-07_46d1e1a74698,2026-08-07,59535587,1786067610260000000,1786067638760000000,77
2026-08-07_46d1e1a74698:59535588,2026-08-07_46d1e1a74698,2026-08-07,59535588,1786067641320000000,1786067669760000000,91
2026-08-07_46d1e1a74698:59535589,2026-08-07_46d1e1a74698,2026-08-07,59535589,1786067670000000000,1786067699260000000,84
2026-08-07_46d1e1a74698:59535590,2026-08-07_46d1e1a74698,2026-08-07,59535590,1786067700260000000,1786067729760000000,94
2026-08-07_46d1e1a74698:59535591,2026-08-07_46d1e1a74698,2026-08-07,59535591,1786067730000000000,1786067759760000000,89
2026-08-07_46d1e1a74698:59535592,2026-08-07_46d1e1a74698,2026-08-07,59535592,1786067760000000000,1786067789760000000,88
2026-08-07_46d1e1a74698:59535593,2026-08-07_46d1e1a74698,2026-08-07,59535593,1786067790260000000,1786067819760000000,79
2026-08-07_46d1e1a74698:59535594,2026-08-07_46d1e1a74698,2026-08-07,59535594,1786067820000000000,1786067849760000000,69
2026-08-07_46d1e1a74698:59535595,2026-08-07_46d1e1a74698,2026-08-07,59535595,1786067850000000000,1786067879760000000,86
2026-08-07_46d1e1a74698:59535596,2026-08-07_46d1e1a74698,2026-08-07,59535596,1786067880000000000,1786067909500000000,70
2026-08-07_46d1e1a74698:59535597,2026-08-07_46d1e1a74698,2026-08-07,59535597,1786067911000000000,1786067939500000000,75
2026-08-07_46d1e1a74698:59535598,2026-08-07_46d1e1a74698,2026-08-07,59535598,1786067940260000000,1786067969760000000,66
2026-08-07_46d1e1a74698:59535599,2026-08-07_46d1e1a74698,2026-08-07,59535599,1786067970000000000,1786067999760000000,36
