event_index,event_kind,event_time_ms,current_bid_px,current_ask_px,candidate_status,candidate_reason,candidate_bounded,candidate_half_spread_ticks,fixed_half_spread_ticks,authoritative_half_spread_ticks,dynamic_overlay_changed,fixed_bid_px,fixed_ask_px,dynamic_bid_px,dynamic_ask_px,final_quote_behavior_changed,strict_gate_status,strict_gate_allowed,strict_gate_reason,order_endpoint_called,inference_scope
303,trade,1784713737045,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
304,trade,1784713737045,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
305,trade,1784713737045,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
306,book,1784713737439,65876.0,65877.0,pass,,True,0.96272329,0.5,0.96272329,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
307,book,1784713737976,65876.0,65877.0,pass,,True,0.9628194,0.5,0.9628194,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
308,book,1784713738530,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
309,book,1784713739063,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
310,trade,1784713739063,65876.0,65877.0,pass,,True,1.00366898,0.5,1.00366898,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
311,trade,1784713739063,65876.0,65877.0,pass,,True,0.88210668,0.5,0.88210668,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
312,book,1784713739587,65876.0,65877.0,pass,,True,0.88146004,0.5,0.88146004,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
313,book,1784713740137,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
314,trade,1784713740137,65876.0,65877.0,pass,,True,1.00385958,0.5,1.00385958,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
315,trade,1784713740272,65876.0,65877.0,pass,,True,1.00385958,0.5,1.00385958,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
316,trade,1784713740272,65876.0,65877.0,pass,,True,1.00385958,0.5,1.00385958,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
317,book,1784713740675,65876.0,65877.0,pass,,True,1.00356373,0.5,1.00356373,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
318,trade,1784713741079,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
319,book,1784713741196,65876.0,65877.0,pass,,True,1.00385907,0.5,1.00385907,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
320,book,1784713741746,65876.0,65877.0,pass,,True,1.00300679,0.5,1.00300679,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
321,trade,1784713742083,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
322,book,1784713742284,65876.0,65877.0,pass,,True,1.00304337,0.5,1.00304337,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
323,book,1784713742805,65876.0,65877.0,pass,,True,1.00303044,0.5,1.00303044,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
324,trade,1784713743291,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
325,book,1784713743356,65876.0,65877.0,pass,,True,1.00301398,0.5,1.00301398,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
326,book,1784713743893,65876.0,65877.0,pass,,True,1.00299895,0.5,1.00299895,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
327,trade,1784713743893,65876.0,65877.0,pass,,True,0.95412115,0.5,0.95412115,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
328,trade,1784713744092,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
329,book,1784713744414,65876.0,65877.0,pass,,True,1.00355703,0.5,1.00355703,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
330,book,1784713744953,65876.0,65877.0,pass,,True,1.05493158,0.5,1.05493158,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
331,trade,1784713745218,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
332,trade,1784713745218,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
333,book,1784713745504,65876.0,65877.0,pass,,True,1.06887485,0.5,1.06887485,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
334,trade,1784713745618,65876.0,65877.0,pass,,True,0.99455663,0.5,0.99455663,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
335,book,1784713746022,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
336,trade,1784713746022,65876.0,65877.0,pass,,True,1.07358458,0.5,1.07358458,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
337,trade,1784713746222,65876.0,65877.0,pass,,True,1.05319128,0.5,1.05319128,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
338,trade,1784713746306,65876.0,65877.0,pass,,True,1.05514654,0.5,1.05514654,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
339,book,1784713746554,65876.0,65877.0,pass,,True,1.05514654,0.5,1.05514654,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
340,book,1784713747074,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
341,book,1784713747631,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
342,book,1784713748179,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
343,trade,1784713748436,65876.0,65877.0,pass,,True,1.07358458,0.5,1.07358458,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
344,book,1784713748693,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
345,trade,1784713749039,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
346,trade,1784713749189,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
347,book,1784713749240,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
348,trade,1784713749697,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
349,book,1784713749791,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
350,trade,1784713749791,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
351,trade,1784713750059,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
352,book,1784713750306,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
353,trade,1784713750665,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
354,book,1784713750848,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
355,book,1784713751402,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
356,trade,1784713751601,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
357,trade,1784713751802,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
358,book,1784713751925,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
359,book,1784713752458,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
360,trade,1784713752735,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
361,trade,1784713752735,65876.0,65877.0,pass,,True,1.09314156,0.5,1.09314156,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
362,book,1784713753009,65876.0,65877.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65876.0,65877.0,65876.0,65877.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
363,trade,1784713753009,65876.0,65877.0,pass,,True,1.12586641,0.5,1.12586641,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
364,book,1784713753544,65876.0,65877.0,pass,,True,1.12586641,0.5,1.12586641,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
365,trade,1784713753948,65876.0,65877.0,pass,,True,1.11844746,0.5,1.11844746,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
366,trade,1784713753948,65876.0,65877.0,pass,,True,1.11860589,0.5,1.11860589,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
367,trade,1784713753948,65876.0,65877.0,pass,,True,1.11867608,0.5,1.11867608,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
368,trade,1784713753948,65876.0,65877.0,pass,,True,1.11874493,0.5,1.11874493,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
369,trade,1784713753948,65876.0,65877.0,pass,,True,1.12246057,0.5,1.12246057,True,65876.0,65877.0,65875.0,65878.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
