event_sequence,source_channel,source_event_exchange_time_ms,fresh_touch_allowed,anti_drift_status,anti_drift_reason,fair_mid_source_status,fair_mid_source_reason,edge_gate_status,edge_gate_reason,shadow_action,shadow_reason,private_endpoint_called,order_endpoint_called,credential_read
367,trades,1782197242129,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
368,trades,1782197242271,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
369,trades,1782197242456,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
370,l2Book,1782197242456,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
371,trades,1782197242590,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
372,trades,1782197243066,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
373,trades,1782197244067,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
374,trades,1782197244129,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
375,trades,1782197244333,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
376,trades,1782197245037,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
377,trades,1782197245653,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
378,trades,1782197246121,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
379,trades,1782197246255,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
380,trades,1782197246485,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
381,trades,1782197247084,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
382,trades,1782197247218,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
383,trades,1782197247524,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
384,l2Book,1782197247826,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
385,trades,1782197248337,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
386,trades,1782197248530,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
387,trades,1782197248828,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
388,trades,1782197249566,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
389,trades,1782197249630,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
390,trades,1782197249696,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
391,trades,1782197249972,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
392,trades,1782197250305,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
393,trades,1782197251179,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
394,trades,1782197251317,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
395,trades,1782197251683,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
396,trades,1782197251748,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
397,trades,1782197252026,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
398,trades,1782197252092,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
399,trades,1782197252718,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
400,trades,1782197252787,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
401,trades,1782197252857,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
402,trades,1782197252988,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
403,l2Book,1782197253196,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
404,trades,1782197253258,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
405,trades,1782197253395,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
406,trades,1782197253455,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
407,trades,1782197253964,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
408,trades,1782197254265,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
409,trades,1782197254877,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
410,trades,1782197255087,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
411,trades,1782197255284,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
412,trades,1782197255532,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
413,trades,1782197255592,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
414,trades,1782197255686,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
415,trades,1782197256812,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
416,trades,1782197257477,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
417,trades,1782197258173,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
418,trades,1782197258307,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
419,trades,1782197258519,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
420,l2Book,1782197258674,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
421,trades,1782197259139,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
422,trades,1782197259813,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
423,trades,1782197260012,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
424,trades,1782197260971,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
425,trades,1782197261037,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
426,trades,1782197261784,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
427,trades,1782197262251,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
