event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,freshness_source,touch_stability_ms,last_touch_change_ms,top_reset_status,top_reset_reason,fresh_touch_evidence_status,inference_scope,shadow_action,shadow_reason,fair_mid_source_status,fair_mid_source_reason,edge_gate_status,edge_gate_reason,fair_mid_px,edge_ticks,binance_source_age_ms,order_endpoint_called,private_endpoint_called,credential_read
251,trades,1782197184451,1782197184683449131,0.232488,buy,62923,62923,62924,1,0.005,19.02705,53,3805.41,8,0.05085,0,0.05085,19.03205,0.002671808869774932285276678025,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
252,trades,1782197185053,1782197185451377366,0.39843,buy,62923,62923,62924,1,0.005,19.02705,53,3805.41,13,0.07446,0,0.07446,19.03205,0.003912347855328248927467088411,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
253,trades,1782197185887,1782197186090743434,0.203777,buy,62923,62923,62924,1,0.005,19.02705,53,3805.41,12,0.06609,0,0.06609,19.03205,0.003472563386498038834492343179,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
254,trades,1782197186624,1782197186817241670,0.193286,buy,62923,62923,62924,1,0.005,19.02705,53,3805.41,10,0.02361,0,0.02361,19.03205,0.001240538985553316642190410387,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
255,trades,1782197187161,1782197187363436753,0.202468,buy,62923,62923,62924,1,0.005,19.02705,53,3805.41,9,0.02361,0,0.02361,19.03205,0.001240538985553316642190410387,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
256,trades,1782197188042,1782197188389227762,0.34727,buy,62923,62923,62924,1,0.005,19.02705,53,3805.41,9,0.02361,0,0.02361,19.03205,0.001240538985553316642190410387,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
257,trades,1782197188495,1782197188707212651,0.212236,buy,62923,62923,62924,1,0.005,19.02705,53,3805.41,5,0,0,0,19.03205,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
258,l2Book,1782197188811,1782197189170061570,0.3591,buy,62923,62923,62924,1,0.005,25.74723,73,5149.446,5,0,0,0,25.75223,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
259,trades,1782197189903,1782197190212773850,0.309816,buy,62923,62923,62924,1,0.005,25.74723,73,5149.446,4,0.00385,0,0.00385,25.75223,0.0001495016159765581466148756826,touched_quote_without_depletion,,0.00096,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
260,trades,1782197190100,1782197190363939103,0.263959,buy,62923,62923,62924,1,0.005,25.74723,73,5149.446,5,0.00722,0,0.00722,25.75223,0.0002803640694417531996258188126,touched_quote_without_depletion,,0.0018,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
261,trades,1782197190520,1782197190755111135,0.235134,buy,62923,62923,62924,1,0.005,25.74723,73,5149.446,5,0.00722,0,0.00722,25.75223,0.0002803640694417531996258188126,touched_quote_without_depletion,,0.0018,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
262,trades,1782197192067,1782197192425446051,0.358485,buy,62923,62923,62924,1,0.005,25.74723,73,5149.446,4,0.00722,0,0.00722,25.75223,0.0002803640694417531996258188126,touched_quote_without_depletion,,0.0018,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
263,trades,1782197192136,1782197192466225450,0.330248,buy,62923,62923,62924,1,0.005,25.74723,73,5149.446,6,0.00758,0,0.00758,25.75223,0.0002943434413252755198287682271,touched_quote_without_depletion,,0.00189,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
264,trades,1782197194141,1782197194408676235,0.267718,buy,62923,62923,62924,1,0.005,25.74723,73,5149.446,4,0.00036,0,0.00036,25.75223,0.00001397937188352232020294941448,touched_quote_without_depletion,,9e-05,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
265,l2Book,1782197194266,1782197194654910053,0.388952,buy,62923,62923,62924,1,0.005,31.1255,85,6225.1,4,0.00036,0,0.00036,31.1305,0.00001156422158333467178490547855,touched_quote_without_depletion,,9e-05,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
266,trades,1782197194643,1782197194850273833,0.207298,buy,62923,62923,62924,1,0.005,31.1255,85,6225.1,5,0.00036,0,0.00036,31.1305,0.00001156422158333467178490547855,touched_quote_without_depletion,,9e-05,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
267,trades,1782197197798,1782197198244310003,0.446374,buy,62923,62923,62924,1,0.005,31.1255,85,6225.1,1,0,0,0,31.1305,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
268,trades,1782197198632,1782197198894726103,0.26278,buy,62923,62923,62924,1,0.005,31.1255,85,6225.1,2,0,0,0,31.1305,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
269,trades,1782197198698,1782197198910862942,0.212881,buy,62923,62923,62924,1,0.005,31.1255,85,6225.1,3,0,0,0,31.1305,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
270,trades,1782197199440,1782197199664400476,0.22443,buy,62923,62923,62924,1,0.005,31.1255,85,6225.1,4,0,0,0,31.1305,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
271,trades,1782197199650,1782197200006138597,0.356161,buy,62923,62923,62924,1,0.005,31.1255,85,6225.1,5,0,0,0,31.1305,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
272,l2Book,1782197199650,1782197200006405524,0.356432,buy,62923,62923,62924,1,0.005,32.51095,94,6502.19,5,0,0,0,32.51595,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
273,trades,1782197200036,1782197200288523235,0.252551,buy,62923,62923,62924,1,0.005,32.51095,94,6502.19,6,0.0136,0,0.0136,32.51595,0.000418256271153080257535148135,touched_quote_without_depletion,,0.0034,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
274,trades,1782197200182,1782197200484153609,0.302173,buy,62923,62923,62924,1,0.005,32.51095,94,6502.19,7,0.0136,0,0.0136,32.51595,0.000418256271153080257535148135,touched_quote_without_depletion,,0.0034,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
