schema_version,task_id,sample_sequence,event_sequence,event_type,monotonic_ns,audit_utc_ns,order_reference_token,source,classification,detail_code
skhynix_c6in_latency_v2,0822T002,37,3,resting_confirm,595956736910832,1787455680424216480,order_ref_sha256_fe16cc45bf725cbb7beae1439ea7e620406d18a4e1dae6a6fc657d1928bc3e5e,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,37,4,risk_decision_ready,595956986976003,1787455680674282418,order_ref_sha256_fe16cc45bf725cbb7beae1439ea7e620406d18a4e1dae6a6fc657d1928bc3e5e,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,37,5,cancel_enqueue,595956986978563,1787455680674283857,order_ref_sha256_fe16cc45bf725cbb7beae1439ea7e620406d18a4e1dae6a6fc657d1928bc3e5e,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,37,6,cancel_call_start,595956986980042,1787455680674285332,order_ref_sha256_fe16cc45bf725cbb7beae1439ea7e620406d18a4e1dae6a6fc657d1928bc3e5e,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,37,7,terminal_observation_start,595956986980514,1787455680674285992,order_ref_sha256_fe16cc45bf725cbb7beae1439ea7e620406d18a4e1dae6a6fc657d1928bc3e5e,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,37,8,cancel_response_end,595957771881448,1787455681459187271,order_ref_sha256_fe16cc45bf725cbb7beae1439ea7e620406d18a4e1dae6a6fc657d1928bc3e5e,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,37,9,terminal_confirm,595963044941555,1787455686732247193,order_ref_sha256_fe16cc45bf725cbb7beae1439ea7e620406d18a4e1dae6a6fc657d1928bc3e5e,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,37,10,final_open_orders_confirm,595963075216250,1787455686762522002,order_ref_sha256_fe16cc45bf725cbb7beae1439ea7e620406d18a4e1dae6a6fc657d1928bc3e5e,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,38,1,submit_call_start,595976321527264,1787455700008832890,order_ref_sha256_88deaf8a8b3ebe32acb8ddde8741b5c001390ad15f153be9a71c5f3192aa1ab4,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,38,2,submit_response_end,595976805570177,1787455700492876229,order_ref_sha256_88deaf8a8b3ebe32acb8ddde8741b5c001390ad15f153be9a71c5f3192aa1ab4,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,38,3,resting_confirm,595976810022299,1787455700497327915,order_ref_sha256_88deaf8a8b3ebe32acb8ddde8741b5c001390ad15f153be9a71c5f3192aa1ab4,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,38,4,risk_decision_ready,595977060100093,1787455700747406274,order_ref_sha256_88deaf8a8b3ebe32acb8ddde8741b5c001390ad15f153be9a71c5f3192aa1ab4,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,38,5,cancel_enqueue,595977060102669,1787455700747408047,order_ref_sha256_88deaf8a8b3ebe32acb8ddde8741b5c001390ad15f153be9a71c5f3192aa1ab4,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,38,6,cancel_call_start,595977060104566,1787455700747409850,order_ref_sha256_88deaf8a8b3ebe32acb8ddde8741b5c001390ad15f153be9a71c5f3192aa1ab4,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,38,7,terminal_observation_start,595977060104929,1787455700747410558,order_ref_sha256_88deaf8a8b3ebe32acb8ddde8741b5c001390ad15f153be9a71c5f3192aa1ab4,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,38,8,cancel_response_end,595977689431743,1787455701376737845,order_ref_sha256_88deaf8a8b3ebe32acb8ddde8741b5c001390ad15f153be9a71c5f3192aa1ab4,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,38,9,terminal_confirm,595977739118108,1787455701426423883,order_ref_sha256_88deaf8a8b3ebe32acb8ddde8741b5c001390ad15f153be9a71c5f3192aa1ab4,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,38,10,final_open_orders_confirm,595977768231571,1787455701455537387,order_ref_sha256_88deaf8a8b3ebe32acb8ddde8741b5c001390ad15f153be9a71c5f3192aa1ab4,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,39,1,submit_call_start,595996321752440,1787455720009058127,order_ref_sha256_fc292cbaaeb4df229002a9aed6c463f56bd8fca7cc2ee429790fa2ed377efd85,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,39,2,submit_response_end,595996834117177,1787455720521423610,order_ref_sha256_fc292cbaaeb4df229002a9aed6c463f56bd8fca7cc2ee429790fa2ed377efd85,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,39,3,resting_confirm,595996838227959,1787455720525533554,order_ref_sha256_fc292cbaaeb4df229002a9aed6c463f56bd8fca7cc2ee429790fa2ed377efd85,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,39,4,risk_decision_ready,595997088288810,1787455720775594511,order_ref_sha256_fc292cbaaeb4df229002a9aed6c463f56bd8fca7cc2ee429790fa2ed377efd85,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,39,5,cancel_enqueue,595997088290185,1787455720775595475,order_ref_sha256_fc292cbaaeb4df229002a9aed6c463f56bd8fca7cc2ee429790fa2ed377efd85,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,39,6,cancel_call_start,595997088290776,1787455720775596090,order_ref_sha256_fc292cbaaeb4df229002a9aed6c463f56bd8fca7cc2ee429790fa2ed377efd85,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,39,7,terminal_observation_start,595997088291117,1787455720775596405,order_ref_sha256_fc292cbaaeb4df229002a9aed6c463f56bd8fca7cc2ee429790fa2ed377efd85,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,39,8,cancel_response_end,595997779277824,1787455721466583535,order_ref_sha256_fc292cbaaeb4df229002a9aed6c463f56bd8fca7cc2ee429790fa2ed377efd85,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,39,9,terminal_confirm,595997816720797,1787455721504026431,order_ref_sha256_fc292cbaaeb4df229002a9aed6c463f56bd8fca7cc2ee429790fa2ed377efd85,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,39,10,final_open_orders_confirm,595997847511699,1787455721534817345,order_ref_sha256_fc292cbaaeb4df229002a9aed6c463f56bd8fca7cc2ee429790fa2ed377efd85,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,40,1,submit_call_start,596016321233406,1787455740008539203,order_ref_sha256_579b6903bd1671675b6a924947ad3c692d92ff1cbcf8a6fa350846f9b6709cb2,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,40,2,submit_response_end,596016695018258,1787455740382324025,order_ref_sha256_579b6903bd1671675b6a924947ad3c692d92ff1cbcf8a6fa350846f9b6709cb2,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,40,3,resting_confirm,596016700619428,1787455740387925139,order_ref_sha256_579b6903bd1671675b6a924947ad3c692d92ff1cbcf8a6fa350846f9b6709cb2,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,40,4,risk_decision_ready,596016950688915,1787455740637995336,order_ref_sha256_579b6903bd1671675b6a924947ad3c692d92ff1cbcf8a6fa350846f9b6709cb2,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,40,5,cancel_enqueue,596016950691404,1787455740637996715,order_ref_sha256_579b6903bd1671675b6a924947ad3c692d92ff1cbcf8a6fa350846f9b6709cb2,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,40,6,cancel_call_start,596016950692684,1787455740637997972,order_ref_sha256_579b6903bd1671675b6a924947ad3c692d92ff1cbcf8a6fa350846f9b6709cb2,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,40,7,terminal_observation_start,596016950693145,1787455740637998518,order_ref_sha256_579b6903bd1671675b6a924947ad3c692d92ff1cbcf8a6fa350846f9b6709cb2,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,40,8,cancel_response_end,596017728344831,1787455741415650664,order_ref_sha256_579b6903bd1671675b6a924947ad3c692d92ff1cbcf8a6fa350846f9b6709cb2,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,40,9,terminal_confirm,596017775750169,1787455741463055906,order_ref_sha256_579b6903bd1671675b6a924947ad3c692d92ff1cbcf8a6fa350846f9b6709cb2,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,40,10,final_open_orders_confirm,596017806298911,1787455741493604739,order_ref_sha256_579b6903bd1671675b6a924947ad3c692d92ff1cbcf8a6fa350846f9b6709cb2,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,41,1,submit_call_start,596196317397874,1787455920004703505,order_ref_sha256_2e08e95c402c2b69c317cfc4087220d241ea158031acc6639c646b20733e8e35,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,41,2,submit_response_end,596196744397617,1787455920431703374,order_ref_sha256_2e08e95c402c2b69c317cfc4087220d241ea158031acc6639c646b20733e8e35,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,41,3,resting_confirm,596196818194452,1787455920505500387,order_ref_sha256_2e08e95c402c2b69c317cfc4087220d241ea158031acc6639c646b20733e8e35,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,41,4,risk_decision_ready,596197068257780,1787455920755563909,order_ref_sha256_2e08e95c402c2b69c317cfc4087220d241ea158031acc6639c646b20733e8e35,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,41,5,cancel_enqueue,596197068260153,1787455920755565460,order_ref_sha256_2e08e95c402c2b69c317cfc4087220d241ea158031acc6639c646b20733e8e35,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,41,6,cancel_call_start,596197068261541,1787455920755566886,order_ref_sha256_2e08e95c402c2b69c317cfc4087220d241ea158031acc6639c646b20733e8e35,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,41,7,terminal_observation_start,596197068262145,1787455920755567591,order_ref_sha256_2e08e95c402c2b69c317cfc4087220d241ea158031acc6639c646b20733e8e35,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,41,8,cancel_response_end,596197813734742,1787455921501040560,order_ref_sha256_2e08e95c402c2b69c317cfc4087220d241ea158031acc6639c646b20733e8e35,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,41,9,terminal_confirm,596202997257370,1787455926684563179,order_ref_sha256_2e08e95c402c2b69c317cfc4087220d241ea158031acc6639c646b20733e8e35,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,41,10,final_open_orders_confirm,596203028905210,1787455926716210925,order_ref_sha256_2e08e95c402c2b69c317cfc4087220d241ea158031acc6639c646b20733e8e35,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,42,1,submit_call_start,596216317179834,1787455940004485449,order_ref_sha256_a6eacaf6ce9569224e74ef571735ecd4eeddd0b69076341ee70a09bc86370fe6,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,42,2,submit_response_end,596216751009696,1787455940438315440,order_ref_sha256_a6eacaf6ce9569224e74ef571735ecd4eeddd0b69076341ee70a09bc86370fe6,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,42,3,resting_confirm,596216790415645,1787455940477721408,order_ref_sha256_a6eacaf6ce9569224e74ef571735ecd4eeddd0b69076341ee70a09bc86370fe6,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,42,4,risk_decision_ready,596217040482244,1787455940727788470,order_ref_sha256_a6eacaf6ce9569224e74ef571735ecd4eeddd0b69076341ee70a09bc86370fe6,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,42,5,cancel_enqueue,596217040484836,1787455940727790140,order_ref_sha256_a6eacaf6ce9569224e74ef571735ecd4eeddd0b69076341ee70a09bc86370fe6,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,42,6,cancel_call_start,596217040486228,1787455940727791512,order_ref_sha256_a6eacaf6ce9569224e74ef571735ecd4eeddd0b69076341ee70a09bc86370fe6,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,42,7,terminal_observation_start,596217040486594,1787455940727791975,order_ref_sha256_a6eacaf6ce9569224e74ef571735ecd4eeddd0b69076341ee70a09bc86370fe6,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,42,8,cancel_response_end,596217784055530,1787455941471361216,order_ref_sha256_a6eacaf6ce9569224e74ef571735ecd4eeddd0b69076341ee70a09bc86370fe6,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,42,9,terminal_confirm,596223661864374,1787455947349169981,order_ref_sha256_a6eacaf6ce9569224e74ef571735ecd4eeddd0b69076341ee70a09bc86370fe6,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,42,10,final_open_orders_confirm,596223693179645,1787455947380485295,order_ref_sha256_a6eacaf6ce9569224e74ef571735ecd4eeddd0b69076341ee70a09bc86370fe6,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,43,1,submit_call_start,596236317254761,1787455960004560367,order_ref_sha256_51e592861de29ac19ac00de259afcf3829580c70c83b61577f305b4c1a8468ab,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,43,2,submit_response_end,596236782393762,1787455960469699504,order_ref_sha256_51e592861de29ac19ac00de259afcf3829580c70c83b61577f305b4c1a8468ab,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,43,3,resting_confirm,596236786703840,1787455960474009334,order_ref_sha256_51e592861de29ac19ac00de259afcf3829580c70c83b61577f305b4c1a8468ab,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,43,4,risk_decision_ready,596237036765474,1787455960724071705,order_ref_sha256_51e592861de29ac19ac00de259afcf3829580c70c83b61577f305b4c1a8468ab,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,43,5,cancel_enqueue,596237036767893,1787455960724073218,order_ref_sha256_51e592861de29ac19ac00de259afcf3829580c70c83b61577f305b4c1a8468ab,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,43,6,cancel_call_start,596237036769235,1787455960724074539,order_ref_sha256_51e592861de29ac19ac00de259afcf3829580c70c83b61577f305b4c1a8468ab,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,43,7,terminal_observation_start,596237036769632,1787455960724075028,order_ref_sha256_51e592861de29ac19ac00de259afcf3829580c70c83b61577f305b4c1a8468ab,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,43,8,cancel_response_end,596237785149734,1787455961472455563,order_ref_sha256_51e592861de29ac19ac00de259afcf3829580c70c83b61577f305b4c1a8468ab,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,43,9,terminal_confirm,596237813707345,1787455961501012844,order_ref_sha256_51e592861de29ac19ac00de259afcf3829580c70c83b61577f305b4c1a8468ab,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,43,10,final_open_orders_confirm,596237846480287,1787455961533786229,order_ref_sha256_51e592861de29ac19ac00de259afcf3829580c70c83b61577f305b4c1a8468ab,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,44,1,submit_call_start,596256350394293,1787455980037699984,order_ref_sha256_857d9a57e53bc94a46409be229e8c2eff502fb952f3dbcafa65c48aaa532e0c4,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,44,2,submit_response_end,596256783904864,1787455980471210707,order_ref_sha256_857d9a57e53bc94a46409be229e8c2eff502fb952f3dbcafa65c48aaa532e0c4,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,44,3,resting_confirm,596256789798310,1787455980477103883,order_ref_sha256_857d9a57e53bc94a46409be229e8c2eff502fb952f3dbcafa65c48aaa532e0c4,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,44,4,risk_decision_ready,596257039860067,1787455980727166087,order_ref_sha256_857d9a57e53bc94a46409be229e8c2eff502fb952f3dbcafa65c48aaa532e0c4,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,44,5,cancel_enqueue,596257039862113,1787455980727167429,order_ref_sha256_857d9a57e53bc94a46409be229e8c2eff502fb952f3dbcafa65c48aaa532e0c4,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,44,6,cancel_call_start,596257039864109,1787455980727169405,order_ref_sha256_857d9a57e53bc94a46409be229e8c2eff502fb952f3dbcafa65c48aaa532e0c4,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,44,7,terminal_observation_start,596257039864434,1787455980727169824,order_ref_sha256_857d9a57e53bc94a46409be229e8c2eff502fb952f3dbcafa65c48aaa532e0c4,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,44,8,cancel_response_end,596257734503789,1787455981421809438,order_ref_sha256_857d9a57e53bc94a46409be229e8c2eff502fb952f3dbcafa65c48aaa532e0c4,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,44,9,terminal_confirm,596257759601466,1787455981446907026,order_ref_sha256_857d9a57e53bc94a46409be229e8c2eff502fb952f3dbcafa65c48aaa532e0c4,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,44,10,final_open_orders_confirm,596257790556471,1787455981477862299,order_ref_sha256_857d9a57e53bc94a46409be229e8c2eff502fb952f3dbcafa65c48aaa532e0c4,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,45,1,submit_call_start,596276318690937,1787456000005996574,order_ref_sha256_86ee26a81f9c7508b197378b2ec15d593bab6c1f447d8249c8a520d6685b6bf0,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,45,2,submit_response_end,596276715789558,1787456000403095325,order_ref_sha256_86ee26a81f9c7508b197378b2ec15d593bab6c1f447d8249c8a520d6685b6bf0,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,45,3,resting_confirm,596276744904839,1787456000432210684,order_ref_sha256_86ee26a81f9c7508b197378b2ec15d593bab6c1f447d8249c8a520d6685b6bf0,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,45,4,risk_decision_ready,596276994976615,1787456000682283007,order_ref_sha256_86ee26a81f9c7508b197378b2ec15d593bab6c1f447d8249c8a520d6685b6bf0,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,45,5,cancel_enqueue,596276994979970,1787456000682285282,order_ref_sha256_86ee26a81f9c7508b197378b2ec15d593bab6c1f447d8249c8a520d6685b6bf0,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,45,6,cancel_call_start,596276994981260,1787456000682286556,order_ref_sha256_86ee26a81f9c7508b197378b2ec15d593bab6c1f447d8249c8a520d6685b6bf0,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,45,7,terminal_observation_start,596276994981625,1787456000682287007,order_ref_sha256_86ee26a81f9c7508b197378b2ec15d593bab6c1f447d8249c8a520d6685b6bf0,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,45,8,cancel_response_end,596277711903749,1787456001399209475,order_ref_sha256_86ee26a81f9c7508b197378b2ec15d593bab6c1f447d8249c8a520d6685b6bf0,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,45,9,terminal_confirm,596277746375295,1787456001433680904,order_ref_sha256_86ee26a81f9c7508b197378b2ec15d593bab6c1f447d8249c8a520d6685b6bf0,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,45,10,final_open_orders_confirm,596277777849374,1787456001465155332,order_ref_sha256_86ee26a81f9c7508b197378b2ec15d593bab6c1f447d8249c8a520d6685b6bf0,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,46,1,submit_call_start,596296318409345,1787456020005715353,order_ref_sha256_9cb0b5decd231ee0b7862ce7561eb3de642d72a28be040e316739eb353d7c6e9,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,46,2,submit_response_end,596296709661305,1787456020396967082,order_ref_sha256_9cb0b5decd231ee0b7862ce7561eb3de642d72a28be040e316739eb353d7c6e9,c6in_official_sdk,response_received,
