entry_id,capture_id,research_date,role,side,cross_ts_ns,decision_ts_ns,detection_delay_ms,pre_detection_transition,pre_detection_transition_time_ms,pre_detection_censor_reason,pre_detection_oriented_displacement_at_detection_ticks
rev_000984,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071648700000000,1786071649600000000,900,follow,200,,17.0
rev_000985,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071665600000000,1786071668000000000,2400,follow,100,,-4.0
rev_000986,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071682200000000,1786071683500000000,1300,follow,400,,17.0
rev_000987,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071687300000000,1786071689300000000,2000,follow,100,,24.0
rev_000988,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071691700000000,1786071697600000000,5900,follow,100,,28.0
rev_000989,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071732500000000,1786071733400000000,900,none,,,-0.0
rev_000990,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071787400000000,1786071788500000000,1100,follow,500,,8.0
rev_000991,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071801400000000,1786071802300000000,900,follow,900,,10.0
rev_000992,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071824300000000,1786071825200000000,900,follow,100,,15.0
rev_000993,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071842000000000,1786071843000000000,1000,follow,100,,38.0
rev_000994,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071843200000000,1786071844900000000,1700,follow,200,,22.0
rev_000995,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071849100000000,1786071850000000000,900,none,,,-0.0
rev_000996,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071859000000000,1786071860700000000,1700,follow,500,,20.0
rev_000997,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071871600000000,1786071872600000000,1000,fail,200,,-3.0
rev_000998,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071886500000000,1786071887400000000,900,follow,100,,15.0
rev_000999,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071908800000000,1786071909800000000,1000,fail,100,,-4.0
rev_001000,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071911100000000,1786071913000000000,1900,follow,100,,29.0
rev_001001,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071925100000000,1786071926900000000,1800,fail,900,,-0.0
rev_001002,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071929900000000,1786071930900000000,1000,follow,400,,9.5
rev_001003,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071940400000000,1786071942800000000,2400,follow,200,,15.0
rev_001004,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071945400000000,1786071946300000000,900,none,,,0.0
rev_001005,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071956700000000,1786071957600000000,900,follow,100,,9.0
rev_001006,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072001500000000,1786072003800000000,2300,follow,1400,,25.0
rev_001007,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072006100000000,1786072008000000000,1900,follow,100,,45.0
rev_001008,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072033900000000,1786072035100000000,1200,follow,500,,5.0
rev_001009,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072039800000000,1786072040700000000,900,none,,,-0.0
rev_001010,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072044800000000,1786072045800000000,1000,follow,300,,16.0
rev_001011,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072046400000000,1786072047300000000,900,none,,,-0.0
rev_001012,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072055200000000,1786072058300000000,3100,follow,400,,7.0
rev_001013,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072070800000000,1786072073700000000,2900,follow,200,,62.0
rev_001014,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072093800000000,1786072094900000000,1100,follow,200,,17.0
rev_001015,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072103500000000,1786072104400000000,900,follow,100,,2.0
rev_001016,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072112400000000,1786072114200000000,1800,follow,900,,20.0
rev_001017,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072145100000000,1786072146300000000,1200,follow,300,,9.0
rev_001018,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072149600000000,1786072151900000000,2300,follow,1400,,28.0
rev_001019,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072156900000000,1786072158800000000,1900,fail,1000,,-12.0
rev_001020,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072211200000000,1786072213600000000,2400,fail,200,,32.0
rev_001021,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072218300000000,1786072222300000000,4000,fail,1000,,16.0
rev_001022,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072251800000000,1786072253500000000,1700,follow,400,,15.0
rev_001023,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072278700000000,1786072281700000000,3000,follow,1400,,10.0
rev_001024,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072289200000000,1786072295200000000,6000,follow,100,,24.0
rev_001025,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072315200000000,1786072316100000000,900,follow,100,,6.0
rev_001026,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072323700000000,1786072327000000000,3300,follow,700,,10.0
rev_001027,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072328600000000,1786072329500000000,900,follow,700,,5.0
rev_001028,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072347300000000,1786072348200000000,900,none,,,0.0
rev_001029,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072361200000000,1786072362100000000,900,fail,100,,8.0
rev_001030,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072417600000000,1786072418600000000,1000,follow,100,,24.0
rev_001031,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072428800000000,1786072429700000000,900,fail,400,,-1.0
rev_001032,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072443100000000,1786072445100000000,2000,follow,500,,13.0
rev_001033,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072455800000000,1786072458100000000,2300,fail,100,,5.0
rev_001034,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072500300000000,1786072501300000000,1000,follow,100,,29.0
rev_001035,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072502200000000,1786072503100000000,900,follow,100,,5.0
rev_001036,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072503400000000,1786072504800000000,1400,follow,500,,20.0
rev_001037,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072526700000000,1786072527700000000,1000,fail,800,,-2.0
rev_001038,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072540400000000,1786072541600000000,1200,fail,100,,-1.0
rev_001039,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072551500000000,1786072554300000000,2800,follow,500,,41.0
rev_001040,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072570000000000,1786072571100000000,1100,fail,100,,12.0
rev_001041,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072623700000000,1786072624600000000,900,follow,500,,3.0
rev_001042,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072684500000000,1786072685800000000,1300,follow,400,,14.0
rev_001043,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072689600000000,1786072691200000000,1600,fail,300,,15.0
rev_001044,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072725900000000,1786072727200000000,1300,fail,100,,37.0
rev_001045,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072728600000000,1786072729500000000,900,none,,,-0.0
rev_001046,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072730400000000,1786072732000000000,1600,fail,400,,8.0
rev_001047,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072735200000000,1786072736100000000,900,follow,100,,29.0
rev_001048,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072740800000000,1786072743100000000,2300,fail,100,,2.0
rev_001049,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072744900000000,1786072745900000000,1000,follow,1000,,5.0
rev_001050,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072755600000000,1786072756900000000,1300,follow,400,,17.0
rev_001051,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072770900000000,1786072772100000000,1200,fail,200,,9.0
rev_001052,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072787200000000,1786072788100000000,900,fail,200,,0.0
rev_001053,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072801800000000,1786072804200000000,2400,follow,100,,20.0
rev_001054,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072807400000000,1786072808700000000,1300,none,,,0.0
rev_001055,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072810700000000,1786072812700000000,2000,follow,200,,24.0
rev_001056,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072816800000000,1786072818300000000,1500,fail,500,,-6.0
rev_001057,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072839200000000,1786072840400000000,1200,fail,100,,8.0
rev_001058,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072885600000000,1786072886500000000,900,follow,300,,14.0
rev_001059,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072902800000000,1786072903700000000,900,follow,100,,15.0
rev_001060,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072912700000000,1786072913700000000,1000,follow,100,,10.0
rev_001061,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072914200000000,1786072915100000000,900,follow,100,,33.0
rev_001062,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072984500000000,1786072988400000000,3900,follow,200,,40.5
rev_001063,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072992300000000,1786072993200000000,900,follow,400,,2.0
rev_001064,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073002000000000,1786073002900000000,900,follow,100,,3.5
rev_001065,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073030800000000,1786073032300000000,1500,fail,600,,-13.0
rev_001066,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073044700000000,1786073046800000000,2100,follow,100,,15.0
rev_001067,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073050600000000,1786073051500000000,900,follow,600,,9.0
rev_001068,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073086100000000,1786073087500000000,1400,follow,100,,5.0
rev_001069,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073088700000000,1786073092500000000,3800,follow,200,,-23.0
rev_001070,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073105100000000,1786073106000000000,900,follow,400,,27.0
rev_001071,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073121800000000,1786073122700000000,900,fail,500,,-0.5
rev_001072,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073136300000000,1786073137200000000,900,follow,900,,3.0
rev_001073,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073146300000000,1786073148300000000,2000,follow,100,,-5.0
rev_001074,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073156300000000,1786073157200000000,900,none,,,0.0
rev_001075,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073172900000000,1786073174500000000,1600,follow,100,,-8.0
rev_001076,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073250100000000,1786073251400000000,1300,fail,200,,-1.0
rev_001077,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073251800000000,1786073254000000000,2200,fail,300,,20.0
rev_001078,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073287700000000,1786073290700000000,3000,follow,600,,33.0
rev_001079,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073298400000000,1786073304900000000,6500,fail,700,,35.0
rev_001080,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073311700000000,1786073312600000000,900,follow,700,,2.0
rev_001081,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073326300000000,1786073327400000000,1100,follow,200,,13.0
rev_001082,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073341400000000,1786073342600000000,1200,follow,100,,5.0
rev_001083,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073360000000000,1786073361100000000,1100,fail,200,,8.0
rev_001084,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073369100000000,1786073370000000000,900,follow,300,,8.0
rev_001085,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073370700000000,1786073372200000000,1500,fail,300,,3.0
rev_001086,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073392200000000,1786073393100000000,900,follow,100,,10.0
rev_001087,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073394100000000,1786073395000000000,900,fail,400,,-2.0
rev_001088,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073397000000000,1786073398000000000,1000,none,,,0.0
rev_001089,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073435300000000,1786073436200000000,900,none,,,-0.0
rev_001090,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073442900000000,1786073443900000000,1000,none,,,0.0
rev_001091,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073449200000000,1786073455000000000,5800,follow,100,,25.0
rev_001092,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073456000000000,1786073457400000000,1400,follow,100,,24.0
rev_001093,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073474900000000,1786073476400000000,1500,follow,200,,28.0
rev_001094,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073480000000000,1786073481500000000,1500,fail,100,,11.0
rev_001095,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073509200000000,1786073510100000000,900,follow,200,,16.0
rev_001096,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073541000000000,1786073541900000000,900,follow,200,,21.0
rev_001097,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073551100000000,1786073552500000000,1400,follow,100,,4.0
rev_001098,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073593800000000,1786073594700000000,900,follow,100,,6.0
rev_001099,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073598500000000,1786073601500000000,3000,follow,100,,38.0
rev_001100,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073618000000000,1786073619300000000,1300,fail,300,,8.0
rev_001101,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073656400000000,1786073658100000000,1700,fail,500,,-1.0
rev_001102,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073660600000000,1786073661800000000,1200,follow,300,,43.0
rev_001103,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073715000000000,1786073716800000000,1800,fail,500,,28.0
rev_001104,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073747800000000,1786073749100000000,1300,follow,400,,-2.0
rev_001105,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073782200000000,1786073783200000000,1000,follow,100,,20.0
rev_001106,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073792400000000,1786073793500000000,1100,follow,100,,38.0
rev_001107,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073794300000000,1786073795900000000,1600,follow,700,,6.0
rev_001108,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073802300000000,1786073803200000000,900,follow,400,,11.0
rev_001109,2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073810200000000,1786073811900000000,1700,fail,300,,18.0
