entry_id,entry_type,reversal_indicator_R,capture_id,research_date,role,side,decision_ts_ns,event_type,cause_code,event_time_ms,censor_reason,interval_ambiguous
rev_001671,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541654300000000,follow,1,800,,false
rev_001672,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541660900000000,follow,1,100,,false
rev_001673,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541665800000000,fail,2,100,,false
rev_001674,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541745400000000,fail,2,200,,false
rev_001675,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541752100000000,fail,2,500,,false
rev_001676,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541759100000000,fail,2,1200,,false
rev_001677,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541839700000000,follow,1,200,,false
rev_001678,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541848100000000,follow,1,100,,false
rev_001679,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541897900000000,follow,1,300,,false
rev_001680,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541907700000000,follow,1,100,,false
rev_001681,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541985600000000,follow,1,1300,,false
rev_001682,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541995700000000,follow,1,800,,false
rev_001683,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542083500000000,fail,2,200,,false
rev_001684,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542096700000000,follow,1,200,,false
rev_001685,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542098700000000,fail,2,100,,false
rev_001686,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542117300000000,fail,2,200,,false
rev_001687,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542128800000000,follow,1,300,,false
rev_001688,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542159600000000,fail,2,2200,,false
rev_001689,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542200500000000,fail,2,100,,false
rev_001690,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542245100000000,fail,2,700,,false
rev_001691,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542278900000000,follow,1,200,,false
rev_001692,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542315900000000,fail,2,200,,false
rev_001693,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542323800000000,follow,1,200,,false
rev_001694,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542346600000000,follow,1,300,,false
rev_001695,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542365100000000,follow,1,100,,false
rev_001696,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542396500000000,follow,1,200,,false
rev_001697,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542480100000000,follow,1,300,,false
rev_001698,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542492000000000,fail,2,300,,false
rev_001699,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542507200000000,fail,2,500,,false
rev_001700,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542521000000000,fail,2,100,,false
rev_001701,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542523000000000,fail,2,100,,false
rev_001702,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542527900000000,fail,2,300,,false
rev_001703,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542556200000000,follow,1,600,,false
rev_001704,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542568800000000,follow,1,400,,false
rev_001705,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542585500000000,fail,2,400,,false
rev_001706,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542593200000000,follow,1,900,,false
rev_001707,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542597800000000,follow,1,600,,false
rev_001708,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542609500000000,fail,2,100,,false
rev_001709,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542619800000000,fail,2,1100,,false
rev_001710,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542649400000000,fail,2,800,,false
rev_001711,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542682000000000,follow,1,500,,false
rev_001712,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542690500000000,fail,2,900,,false
rev_001713,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542704100000000,follow,1,100,,false
rev_001714,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542705300000000,follow,1,300,,false
rev_001715,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542757100000000,follow,1,900,,false
rev_001716,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542763700000000,follow,1,100,,false
rev_001717,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542769700000000,follow,1,500,,false
rev_001718,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542793900000000,follow,1,100,,false
rev_001719,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542796500000000,follow,1,1800,,false
rev_001720,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542820200000000,fail,2,600,,false
rev_001721,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542821700000000,fail,2,100,,false
rev_001722,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542826100000000,follow,1,1100,,false
rev_001723,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542840700000000,fail,2,200,,false
rev_001724,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542847600000000,follow,1,400,,false
rev_001725,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542855200000000,fail,2,100,,false
rev_001726,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542869100000000,follow,1,1100,,false
rev_001727,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542879200000000,fail,2,400,,false
rev_001728,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542928100000000,fail,2,200,,false
rev_001729,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542935900000000,follow,1,100,,false
rev_001730,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542958300000000,follow,1,100,,false
rev_001731,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542978000000000,fail,2,400,,false
rev_001732,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542992300000000,fail,2,100,,false
rev_001733,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543011200000000,follow,1,200,,false
rev_001734,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543029100000000,fail,2,800,,false
rev_001735,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543051000000000,follow,1,100,,false
rev_001736,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543069200000000,follow,1,500,,false
rev_001737,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543080300000000,follow,1,700,,false
rev_001738,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543146100000000,fail,2,500,,false
rev_001739,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543167200000000,follow,1,100,,false
rev_001740,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543183900000000,follow,1,200,,false
rev_001741,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543200200000000,fail,2,400,,false
rev_001742,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543201500000000,follow,1,500,,false
rev_001743,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543264800000000,follow,1,400,,false
rev_001744,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543274900000000,fail,2,300,,false
rev_001745,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543298400000000,fail,2,300,,false
rev_001746,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543307900000000,fail,2,1100,,false
rev_001747,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543346300000000,fail,2,900,,false
rev_001748,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543385100000000,fail,2,100,,false
rev_001749,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543403300000000,fail,2,1200,,false
rev_001750,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543414600000000,fail,2,600,,false
rev_001751,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543416100000000,follow,1,200,,false
rev_001752,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543453800000000,follow,1,300,,false
rev_001753,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543455400000000,fail,2,800,,false
rev_001754,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543484000000000,follow,1,200,,false
rev_001755,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543490100000000,follow,1,100,,false
rev_001756,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543500000000000,follow,1,200,,false
rev_001757,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543506100000000,follow,1,500,,false
rev_001758,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543512100000000,fail,2,400,,false
rev_001759,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543530900000000,follow,1,100,,false
rev_001760,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543539000000000,fail,2,100,,false
rev_001761,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543541100000000,fail,2,400,,false
rev_001762,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543563200000000,follow,1,100,,false
rev_001763,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543569000000000,fail,2,100,,false
rev_001764,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543613200000000,follow,1,100,,false
rev_001765,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543620200000000,follow,1,100,,false
rev_001766,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543657800000000,follow,1,1600,,false
rev_001767,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543662000000000,fail,2,200,,false
rev_001768,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543664500000000,follow,1,100,,false
rev_001769,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543677100000000,follow,1,200,,false
rev_001770,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543682300000000,follow,1,200,,false
rev_001771,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543704300000000,fail,2,400,,false
rev_001772,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543716100000000,follow,1,400,,false
rev_001773,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543777500000000,follow,1,300,,false
rev_001774,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543780200000000,follow,1,600,,false
rev_001775,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543784000000000,fail,2,100,,false
rev_001776,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543785000000000,follow,1,800,,false
rev_001777,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543801400000000,fail,2,1000,,false
rev_001778,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543810200000000,fail,2,900,,false
rev_001779,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543813400000000,fail,2,300,,false
rev_001780,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543815600000000,follow,1,200,,false
rev_001781,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543824400000000,follow,1,1300,,false
rev_001782,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543834000000000,follow,1,800,,false
rev_001783,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543866200000000,follow,1,100,,false
rev_001784,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543908900000000,follow,1,700,,false
rev_001785,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543913000000000,follow,1,300,,false
rev_001786,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543979900000000,follow,1,100,,false
rev_001787,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544004200000000,follow,1,200,,false
rev_001788,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544009100000000,follow,1,900,,false
rev_001789,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544032100000000,fail,2,400,,false
rev_001790,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544084100000000,fail,2,100,,false
rev_001791,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544092300000000,fail,2,300,,false
rev_001792,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544101000000000,fail,2,100,,false
rev_001793,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544102000000000,fail,2,200,,false
rev_001794,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544103700000000,fail,2,200,,false
rev_001795,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544108800000000,fail,2,700,,false
rev_001796,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544114600000000,follow,1,200,,false
rev_001797,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544136900000000,fail,2,800,,false
rev_001798,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544144300000000,fail,2,700,,false
rev_001799,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544146100000000,fail,2,300,,false
rev_001800,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544158800000000,follow,1,400,,false
rev_001801,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544174400000000,fail,2,200,,false
rev_001802,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544179700000000,fail,2,200,,false
rev_001803,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544189100000000,fail,2,900,,false
rev_001804,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544197900000000,follow,1,900,,false
rev_001805,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544212200000000,fail,2,200,,false
rev_001806,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544214100000000,fail,2,500,,false
rev_001807,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544254200000000,follow,1,1000,,false
rev_001808,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544259400000000,follow,1,900,,false
rev_001809,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544266800000000,fail,2,500,,false
rev_001810,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544282200000000,follow,1,100,,false
rev_001811,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544292100000000,fail,2,200,,false
rev_001812,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544305900000000,follow,1,2000,,false
rev_001813,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544316200000000,follow,1,600,,false
rev_001814,reversal,1,2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544320500000000,follow,1,100,,false
