row_id,sample_id,observed_regime,decision_id,action,block_reason,candidate_id,forecast_model_type,forecast_model_contract_hash,forecast_model_output_ticks,signal_score_units,signal_score,side,forecast_mid_px,fair_mid_px,reservation_px,quote_bid_px,quote_ask_px,post_only_invariant,future_mid_move_ticks,signed_markout_ticks,adjusted_counterfactual_edge_ticks,source_age_bucket,basis_bucket,order_endpoint_called,private_endpoint_called,credential_read
2398,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2398,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,17.46745861,forecast_move_ticks,17.46745861,buy,60109.24674586,60109.24674586,60109.24674586,60107,60110,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
2399,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2399,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,17.23486292,forecast_move_ticks,17.23486292,buy,60109.22348629,60109.22348629,60109.22348629,60107,60110,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
2400,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2400,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,17.10062134,forecast_move_ticks,17.10062134,buy,60109.21006213,60109.21006213,60109.21006213,60107,60110,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
2401,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2401,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,17.10078335,forecast_move_ticks,17.10078335,buy,60109.21007834,60109.21007834,60109.21007834,60107,60110,True,10,10,8.5,binance_source_age_mid,basis_high,False,False,False
2402,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2402,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,16.15721716,forecast_move_ticks,16.15721716,buy,60109.11572172,60109.11572172,60109.11572172,60107,60110,True,10,10,8.5,binance_source_age_mid,basis_high,False,False,False
2403,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2403,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,13.93783946,forecast_move_ticks,13.93783946,buy,60109.89378395,60109.89378395,60109.89378395,60108,60110,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
2404,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2404,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,13.88361477,forecast_move_ticks,13.88361477,buy,60109.88836148,60109.88836148,60109.88836148,60108,60110,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
2405,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2405,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-1.4914577,forecast_move_ticks,-1.4914577,sell,60108.35085423,60108.35085423,60108.35085423,60108,60109,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False
2406,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2406,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-1.37980303,forecast_move_ticks,-1.37980303,sell,60108.3620197,60108.3620197,60108.3620197,60108,60109,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False
2407,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2407,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,0.24528602,forecast_move_ticks,0.24528602,buy,60108.5245286,60108.5245286,60108.5245286,60108,60109,True,0,0,-1.5,binance_source_age_mid,basis_mid,False,False,False
2408,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2408,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.93050828,forecast_move_ticks,7.93050828,buy,60109.29305083,60109.29305083,60109.29305083,60108,60110,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
2409,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2409,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.6818492,forecast_move_ticks,7.6818492,buy,60109.26818492,60109.26818492,60109.26818492,60108,60110,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
2410,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2410,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.00668083,forecast_move_ticks,8.00668083,buy,60109.30066808,60109.30066808,60109.30066808,60108,60110,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
2411,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2411,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.86904573,forecast_move_ticks,7.86904573,buy,60109.28690457,60109.28690457,60109.28690457,60108,60110,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
2412,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2412,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.14625666,forecast_move_ticks,6.14625666,buy,60109.11462567,60109.11462567,60109.11462567,60108,60110,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
2413,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2413,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-4.11376534,forecast_move_ticks,-4.11376534,sell,60108.08862347,60108.08862347,60108.08862347,60108,60109,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
2414,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2414,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-2.56777919,forecast_move_ticks,-2.56777919,sell,60108.24322208,60108.24322208,60108.24322208,60108,60109,True,-40,40,38.5,binance_source_age_low,basis_mid,False,False,False
2415,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2415,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-2.41036881,forecast_move_ticks,-2.41036881,sell,60108.25896312,60108.25896312,60108.25896312,60108,60109,True,-40,40,38.5,binance_source_age_high,basis_mid,False,False,False
2416,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2416,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.38880554,forecast_move_ticks,6.38880554,buy,60105.13888055,60105.13888055,60105.13888055,60104,60106,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
2417,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2417,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.0328891,forecast_move_ticks,6.0328891,buy,60105.10328891,60105.10328891,60105.10328891,60104,60106,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
2418,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2418,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.67074304,forecast_move_ticks,6.67074304,buy,60105.1670743,60105.1670743,60105.1670743,60104,60106,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
2419,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2419,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.9010433,forecast_move_ticks,6.9010433,buy,60105.19010433,60105.19010433,60105.19010433,60104,60106,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
2420,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2420,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,13.72152698,forecast_move_ticks,13.72152698,buy,60105.8721527,60105.8721527,60105.8721527,60104,60106,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
2421,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2421,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,13.7986001,forecast_move_ticks,13.7986001,buy,60105.87986001,60105.87986001,60105.87986001,60104,60106,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
2422,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2422,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,13.7783961,forecast_move_ticks,13.7783961,buy,60105.87783961,60105.87783961,60105.87783961,60104,60106,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
2423,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2423,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.55666932,forecast_move_ticks,6.55666932,buy,60105.15566693,60105.15566693,60105.15566693,60104,60106,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
2424,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2424,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.12282505,forecast_move_ticks,7.12282505,buy,60105.21228251,60105.21228251,60105.21228251,60104,60106,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
2425,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2425,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.90501777,forecast_move_ticks,6.90501777,buy,60105.19050178,60105.19050178,60105.19050178,60104,60106,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
2426,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2426,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.89008789,forecast_move_ticks,6.89008789,buy,60105.18900879,60105.18900879,60105.18900879,60104,60106,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
2427,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2427,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-11.13694904,forecast_move_ticks,-11.13694904,sell,60103.3863051,60103.3863051,60103.3863051,60103,60105,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False
2428,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2428,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-10.75709013,forecast_move_ticks,-10.75709013,sell,60103.42429099,60103.42429099,60103.42429099,60103,60105,True,-20,20,18.5,binance_source_age_mid,basis_low,False,False,False
2429,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2429,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-10.77268641,forecast_move_ticks,-10.77268641,sell,60103.42273136,60103.42273136,60103.42273136,60103,60105,True,-40,40,38.5,binance_source_age_low,basis_low,False,False,False
2430,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2430,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.27842536,forecast_move_ticks,-6.27842536,sell,60101.87215746,60101.87215746,60101.87215746,60101,60103,True,-20,20,18.5,binance_source_age_low,basis_mid,False,False,False
2431,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2431,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-1.47746811,forecast_move_ticks,-1.47746811,sell,60100.35225319,60100.35225319,60100.35225319,60100,60101,True,-30,30,28.5,binance_source_age_mid,basis_mid,False,False,False
2432,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2432,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,3.74181265,forecast_move_ticks,3.74181265,buy,60100.87418126,60100.87418126,60100.87418126,60100,60101,True,-30,-30,-31.5,binance_source_age_low,basis_mid,False,False,False
2433,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2433,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,10.4262253,forecast_move_ticks,10.4262253,buy,60098.54262253,60098.54262253,60098.54262253,60097,60099,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
2434,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2434,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,27.93316878,forecast_move_ticks,27.93316878,buy,60100.29331688,60100.29331688,60100.29331688,60097,60101,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
2435,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2435,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,29.04056382,forecast_move_ticks,29.04056382,buy,60100.40405638,60100.40405638,60100.40405638,60097,60101,True,50,50,48.5,binance_source_age_high,basis_high,False,False,False
2436,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2436,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,29.75873094,forecast_move_ticks,29.75873094,buy,60100.47587309,60100.47587309,60100.47587309,60097,60101,True,50,50,48.5,binance_source_age_high,basis_high,False,False,False
2437,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2437,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,25.74387292,forecast_move_ticks,25.74387292,buy,60105.07438729,60105.07438729,60105.07438729,60102,60106,True,10,10,8.5,binance_source_age_mid,basis_high,False,False,False
2438,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2438,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,25.56808816,forecast_move_ticks,25.56808816,buy,60105.05680882,60105.05680882,60105.05680882,60102,60106,True,10,10,8.5,binance_source_age_mid,basis_high,False,False,False
2439,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2439,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.02768911,forecast_move_ticks,11.02768911,buy,60104.60276891,60104.60276891,60104.60276891,60103,60105,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
2440,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2440,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.93994723,forecast_move_ticks,11.93994723,buy,60104.69399472,60104.69399472,60104.69399472,60103,60105,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
2441,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:2441,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.63889108,forecast_move_ticks,11.63889108,buy,60104.66388911,60104.66388911,60104.66388911,60103,60105,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
