row_id,sample_id,observed_regime,primary_label_ticks,input_binance_top5_imbalance,input_binance_microprice_minus_mid_ticks,input_binance_mid_move_ticks_from_prev,context_basis_mid_ticks,context_hyperliquid_top5_imbalance,context_hyperliquid_microprice_minus_mid_ticks,binance_lead_composite_raw_mean,source_age_bucket,basis_bucket
2599,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.28224816,0.14112408,0,68.5,-0.75257615,-3.76288076,0.14112408,binance_source_age_low,basis_high
2600,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.71930491,-0.35965245,0,37.5,-0.49548829,-2.47744144,-0.35965245,binance_source_age_low,basis_mid
2601,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-30,-0.95705692,-0.47852846,0,37.5,-0.89935559,-4.49677795,-0.47852846,binance_source_age_high,basis_mid
2602,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-90,-0.95831377,-0.47915689,0,37.5,-0.89935559,-4.49677795,-0.47915689,binance_source_age_high,basis_mid
2603,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-60,-0.11617082,-0.05808541,0,37.5,-0.99820243,-4.99101213,-0.05808541,binance_source_age_high,basis_mid
2604,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.38551165,-0.19275583,0,97.5,-0.82097998,-4.1048999,-0.19275583,binance_source_age_high,basis_high
2605,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.03417501,0.01708751,0,77.5,-0.61866579,-3.09332895,0.01708751,binance_source_age_high,basis_high
2606,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.10718101,-0.0535905,0,77.5,-0.80257004,-4.0128502,-0.0535905,binance_source_age_high,basis_high
2607,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.20969927,-0.10484963,0,77.5,-0.86458262,-4.32291308,-0.10484963,binance_source_age_mid,basis_high
2608,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.03073717,-0.01536859,0,77.5,-0.80683603,-4.03418017,-0.01536859,binance_source_age_low,basis_high
2609,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.05112802,-0.02556401,0,77.5,-0.78895446,-3.94477228,-0.02556401,binance_source_age_low,basis_high
2610,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.00482825,0.00241413,0,77.5,-0.6564796,-3.28239801,0.00241413,binance_source_age_mid,basis_high
2611,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.21240264,0.10620132,0,77.5,-0.73698405,-3.68492026,0.10620132,binance_source_age_high,basis_high
2612,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.17889826,0.08944913,0,161.5,-0.73698405,-3.68492026,0.08944913,binance_source_age_mid,basis_high
2613,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.51745404,-0.25872702,-8,77.5,0.03706111,0.18530554,-2.92539369,binance_source_age_mid,basis_high
2614,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.65754198,-0.32877099,0,67.5,-0.388184,-1.94091999,-0.32877099,binance_source_age_mid,basis_high
2615,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,-0.4913676,-0.2456838,0,21.5,-0.90029967,-4.50149837,-0.2456838,binance_source_age_mid,basis_mid
2616,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-15,-0.4992211,-0.24961055,0,-16.5,-0.90029967,-4.50149837,-0.24961055,binance_source_age_low,basis_low
2617,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,-0.03486808,-0.01743404,0,-6.5,-0.99787597,-4.98937986,-0.01743404,binance_source_age_low,basis_low
2618,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-5,0.27446412,0.13723206,0,77.5,-0.99987049,-9.99870486,0.13723206,binance_source_age_low,basis_high
2619,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.2478815,0.12394075,0,20.5,-0.96090355,-4.80451776,0.12394075,binance_source_age_low,basis_mid
2620,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.91665077,0.45832539,0,20.5,-0.93615561,-4.68077803,0.45832539,binance_source_age_low,basis_mid
2621,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.02912493,0.01456247,0,125.5,-0.98476239,-4.92381195,0.01456247,binance_source_age_low,basis_high
2622,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.23218628,0.11609314,0,96.5,0.42638755,2.13193773,0.11609314,binance_source_age_low,basis_high
2623,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.10219973,-0.05109986,0,96.5,-0.22943873,-1.14719367,-0.05109986,binance_source_age_low,basis_high
2624,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.08114057,-0.04057029,0,96.5,-0.13594198,-0.67970992,-0.04057029,binance_source_age_high,basis_high
2625,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,-0.0505533,-0.02527665,0,25.5,-0.22285037,-1.11425187,-0.02527665,binance_source_age_high,basis_mid
2626,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,-0.40118137,-0.20059068,0,25.5,-0.88997647,-4.44988237,-0.20059068,binance_source_age_mid,basis_mid
2627,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.37787162,-0.18893581,0,7.5,-0.99564823,-4.97824116,-0.18893581,binance_source_age_high,basis_mid
2628,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,0.11641113,0.05820557,0,7.5,-0.99182937,-4.95914686,0.05820557,binance_source_age_mid,basis_mid
2629,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,0.21261983,0.10630992,0,18.5,-0.99182937,-4.95914686,0.10630992,binance_source_age_mid,basis_mid
2630,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.93951262,-0.46975631,0,5.5,-0.99773344,-4.9886672,-0.46975631,binance_source_age_low,basis_mid
2631,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-50,-0.81184069,-0.40592034,0,5.5,-0.99344352,-4.96721761,-0.40592034,binance_source_age_low,basis_mid
2632,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-60,-0.3163597,-0.15817985,0,-41.5,-0.99982693,-4.99913467,-0.15817985,binance_source_age_high,basis_low
2633,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-30,0.34958678,0.17479339,0,8.5,-0.99807071,-4.99035353,0.17479339,binance_source_age_mid,basis_mid
2634,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-50,0.05377196,0.02688598,0,18.5,-0.99969758,-4.9984879,0.02688598,binance_source_age_mid,basis_mid
2635,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-30,-0.97782564,-0.48891282,0,14.5,-0.97502437,-4.87512183,-0.48891282,binance_source_age_mid,basis_mid
2636,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-60,-0.55329825,-0.27664912,0,15.5,-0.99609998,-4.98049988,-0.27664912,binance_source_age_low,basis_mid
2637,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-60,0.70024241,0.35012121,0,51.5,-0.99810757,-4.99053783,0.35012121,binance_source_age_low,basis_high
2638,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.64707875,0.32353937,0,111.5,-0.93163139,-4.65815695,0.32353937,binance_source_age_low,basis_high
2639,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.64720834,0.32360417,0,111.5,0.44413874,2.2206937,0.32360417,binance_source_age_low,basis_high
2640,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.67961416,0.33980708,0,111.5,0.44413874,2.2206937,0.33980708,binance_source_age_high,basis_high
2641,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.52006752,0.26003376,0,111.5,0.81135553,4.05677764,0.26003376,binance_source_age_mid,basis_high
2642,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,10,0.43872864,0.21936432,0,111.5,0.67365101,3.36825505,0.21936432,binance_source_age_low,basis_high
2643,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,30,0.0997372,0.0498686,0,160.5,0.64511044,3.22555218,0.0498686,binance_source_age_low,basis_high
2644,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,20,-0.17214237,-0.08607118,0,150.5,0.86270012,4.31350058,-0.08607118,binance_source_age_mid,basis_high
2645,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,40,0.92729178,0.46364589,0,188.5,0.93093515,4.65467573,0.46364589,binance_source_age_mid,basis_high
2646,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,65,0.13733515,0.06866758,0,230.5,0.9997951,4.99897552,0.06866758,binance_source_age_high,basis_high
2647,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,160,0.93585564,0.46792782,0,216.5,0.9999555,4.9997775,0.46792782,binance_source_age_high,basis_high
2648,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,145,0.45760773,0.22880386,0,304.5,0.99993243,19.99864866,0.22880386,binance_source_age_high,basis_high
2649,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,120,0.96324114,0.48162057,0,169.5,0.96673782,4.83368909,0.48162057,binance_source_age_high,basis_high
2650,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,110,0.87203542,0.43601771,0,229.5,0.95311516,14.29672746,0.43601771,binance_source_age_high,basis_high
2652,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,40,-0.12781227,-0.06390614,0,173.5,0.89761835,4.48809173,-0.06390614,binance_source_age_high,basis_high
2653,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.43381134,0.21690567,0,146.5,0.9999119,4.99955948,0.21690567,binance_source_age_mid,basis_high
2654,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.04926884,0.02463442,0,131.5,0.9999119,4.99955948,0.02463442,binance_source_age_low,basis_high
2655,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.42426053,0.21213027,0,131.5,0.92626256,4.6313128,0.21213027,binance_source_age_low,basis_high
2656,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.68272146,0.34136073,0,131.5,0.92626256,4.6313128,0.34136073,binance_source_age_low,basis_high
2657,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.34216208,0.17108104,0,131.5,0.95503449,4.77517244,0.17108104,binance_source_age_high,basis_high
2658,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,60,0.49362305,0.24681153,0,131.5,0.99953602,4.99768009,0.24681153,binance_source_age_low,basis_high
2659,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,60,0.27856631,0.13928315,0,131.5,0.99961591,4.99807957,0.13928315,binance_source_age_high,basis_high
2660,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.61935484,0.30967742,0,71.5,0.54496647,2.72483237,0.30967742,binance_source_age_mid,basis_high
2661,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.29175752,0.14587876,0,71.5,-0.01831228,-0.0915614,0.14587876,binance_source_age_mid,basis_high
2662,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-20,-0.37852927,-0.18926464,0,71.5,-0.3796777,-1.89838848,-0.18926464,binance_source_age_mid,basis_high
2663,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.74523672,0.37261836,7,114.5,-0.41188423,-2.05942115,2.70595169,binance_source_age_low,basis_high
2664,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,80,0.19021332,0.09510666,0,203.5,-0.83590856,-4.17954278,0.09510666,binance_source_age_low,basis_high
2665,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,60,0.17474601,0.087373,0,183.5,0.99654175,4.98270876,0.087373,binance_source_age_low,basis_high
2666,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.52614841,0.2630742,0,123.5,0.89795089,4.48975446,0.2630742,binance_source_age_low,basis_high
2667,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.35714286,0.17857143,0,123.5,0.89795089,4.48975446,0.17857143,binance_source_age_low,basis_high
2668,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.75674843,0.37837422,0,123.5,0.98865135,4.94325674,0.37837422,binance_source_age_low,basis_high
2669,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.59973154,-0.29986577,0,129.5,0.98865135,4.94325674,-0.29986577,binance_source_age_low,basis_high
2670,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.57498779,-0.28749389,0,73.5,0.99984457,4.99922283,-0.28749389,binance_source_age_mid,basis_high
2671,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-120,-0.19350215,-0.09675108,0,1.5,0.75878102,3.79390508,-0.09675108,binance_source_age_low,basis_mid
2672,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-120,-0.28319502,-0.14159751,0,1.5,-0.94917297,-4.74586487,-0.14159751,binance_source_age_low,basis_mid
2673,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.34781133,-0.17390567,0,121.5,-0.79547873,-3.97739366,-0.17390567,binance_source_age_mid,basis_high
2674,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,170,-0.17382366,-0.08691183,0,237.5,-0.56494839,-2.82474196,-0.08691183,binance_source_age_mid,basis_high
2675,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,180,0.55969837,0.27984918,0.5,275.5,0.90112434,4.50562168,0.44651585,binance_source_age_mid,basis_high
2676,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,30,-0.09004816,-0.04502408,0,214.5,0.65588443,3.27942216,-0.04502408,binance_source_age_mid,basis_high
2677,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,150,-0.06181939,-0.03090969,0,204.5,0.99572272,4.97861361,-0.03090969,binance_source_age_high,basis_high
2678,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,130,0.74926617,0.37463308,0,246.5,0.99883466,24.97086645,0.37463308,binance_source_age_low,basis_high
2679,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,105,0.15926893,0.07963446,0,153.5,0.77404069,89.01467929,0.07963446,binance_source_age_low,basis_high
2680,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,105,-0.3939237,-0.19696185,-35,303.5,0.77404069,89.01467929,-11.86362852,binance_source_age_mid,basis_high
2681,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,65,-0.65384615,-0.32692308,0,140.5,0.96502855,19.30057096,-0.32692308,binance_source_age_mid,basis_high
2682,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,65,0.48164672,0.24082336,0,140.5,0.96502855,19.30057096,0.24082336,binance_source_age_mid,basis_high
2683,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.56988102,0.28494051,0,75.5,0.52297063,2.61485316,0.28494051,binance_source_age_mid,basis_high
2684,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.89579457,0.44789728,0,75.5,-0.09011167,-0.45055836,0.44789728,binance_source_age_mid,basis_high
2685,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,10,0.68365114,0.34182557,24,128.5,-0.30461202,-1.52306008,8.34182557,binance_source_age_high,basis_high
2686,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,40,-0.01373669,-0.00686834,0,111.5,0.4584806,2.29240298,-0.00686834,binance_source_age_low,basis_high
2687,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,40,-0.40221402,-0.20110701,0,164.5,0.96686985,4.83434923,-0.20110701,binance_source_age_low,basis_high
2688,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,10,-0.6434516,-0.3217258,0,82.5,0.40618511,2.03092557,-0.3217258,binance_source_age_low,basis_high
2689,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.61118012,-0.30559006,0,72.5,0.24825038,1.24125189,-0.30559006,binance_source_age_high,basis_high
2690,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.24606787,-0.12303393,0,37.5,-0.88371125,-4.41855626,-0.12303393,binance_source_age_mid,basis_mid
2691,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.82377582,-0.41188791,0,35.5,-0.98053863,-4.90269317,-0.41188791,binance_source_age_low,basis_mid
2692,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.37289577,-0.18644788,0,35.5,-0.99039227,-4.95196136,-0.18644788,binance_source_age_low,basis_mid
2693,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-5,-0.36623553,-0.18311777,0,35.5,-0.99119284,-4.95596422,-0.18311777,binance_source_age_mid,basis_mid
2694,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,-0.61547639,-0.3077382,0,35.5,-0.99119284,-4.95596422,-0.3077382,binance_source_age_low,basis_mid
2695,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-5,-0.49536889,-0.24768445,0,40.5,-0.96667417,-9.6667417,-0.24768445,binance_source_age_low,basis_mid
2696,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-50,-0.49063195,-0.24531597,0,45.5,-0.96571002,-4.82855009,-0.24531597,binance_source_age_high,basis_mid
2697,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-50,-0.50208969,-0.25104484,0,8.5,-0.96571002,-4.82855009,-0.25104484,binance_source_age_high,basis_mid
2698,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.71978772,-0.35989386,0,58.5,-0.98825788,-4.9412894,-0.35989386,binance_source_age_high,basis_high
2699,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.71135884,-0.35567942,0,58.5,-0.98825788,-4.9412894,-0.35567942,binance_source_age_high,basis_high
2700,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.74944497,-0.37472249,0,58.5,-0.97912631,-4.89563153,-0.37472249,binance_source_age_mid,basis_high
2701,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-30,-0.74395448,-0.37197724,0,58.5,-0.97714642,-4.88573208,-0.37197724,binance_source_age_mid,basis_high
2702,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-30,-0.74721781,-0.3736089,0,58.5,-0.97186174,-4.85930868,-0.3736089,binance_source_age_low,basis_high
2703,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.47914078,-0.23957039,0,88.5,-0.9087764,-4.54388199,-0.23957039,binance_source_age_mid,basis_high
2704,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.62879684,-0.31439842,0,88.5,-0.67881734,-3.3940867,-0.31439842,binance_source_age_mid,basis_high
2705,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.44046365,-0.22023182,0,88.5,-0.71178866,-3.5589433,-0.22023182,binance_source_age_low,basis_high
2706,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.72495158,-0.36247579,0,88.5,-0.5173219,-2.58660948,-0.36247579,binance_source_age_low,basis_high
2707,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.89822898,-0.44911449,0,70.5,-0.45661065,-2.28305323,-0.44911449,binance_source_age_mid,basis_high
2708,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.89587559,-0.4479378,0,70.5,-0.87057678,-4.35288392,-0.4479378,binance_source_age_mid,basis_high
2709,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,-0.48560499,-0.2428025,0,12.5,-0.98710486,-4.93552431,-0.2428025,binance_source_age_low,basis_mid
2710,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,-0.4961632,-0.2480816,0,-10.5,-0.98684608,-4.93423041,-0.2480816,binance_source_age_mid,basis_low
2711,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.03531034,-0.01765517,0,52.5,-0.99985053,-4.99925265,-0.01765517,binance_source_age_mid,basis_high
2712,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-20,0.54610379,0.2730519,0,-0.5,-0.99985053,-4.99925265,0.2730519,binance_source_age_mid,basis_low
2713,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-20,0.44240742,0.22120371,0,38.5,-0.98742821,-4.93714104,0.22120371,binance_source_age_low,basis_mid
2714,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,-0.32714261,-0.16357131,0,35.5,-0.99866874,-4.99334372,-0.16357131,binance_source_age_low,basis_mid
2715,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,-0.63236193,-0.31618097,-12,23.5,-0.86020306,-4.30101528,-4.31618097,binance_source_age_low,basis_mid
2716,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,-10,0.2554101,0.12770505,0,23.5,-0.99482026,-4.97410131,0.12770505,binance_source_age_low,basis_mid
2717,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.4318322,0.2159161,0,33.5,-0.94138024,-4.70690118,0.2159161,binance_source_age_high,basis_mid
2718,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.44481504,0.22240752,0,33.5,-0.92871892,-4.6435946,0.22240752,binance_source_age_mid,basis_mid
2719,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.45048905,0.22524452,14,80.5,-0.83038644,-4.1519322,4.89191119,binance_source_age_low,basis_high
2720,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.61076345,0.30538173,0,110.5,-0.78137366,-3.90686831,0.30538173,binance_source_age_high,basis_high
2721,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.41564177,0.20782089,0,110.5,0.77485104,3.87425518,0.20782089,binance_source_age_mid,basis_high
2722,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.43576177,0.21788088,0,110.5,0.90559126,4.52795631,0.21788088,binance_source_age_mid,basis_high
2723,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.32694356,0.16347178,0,109.5,0.82934807,4.14674037,0.16347178,binance_source_age_mid,basis_high
2724,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.17979038,0.08989519,0,109.5,0.5324541,2.66227048,0.08989519,binance_source_age_low,basis_high
2725,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,0,0.09769658,0.04884829,0,109.5,0.71202035,3.56010174,0.04884829,binance_source_age_high,basis_high
