sample_set_id,sample_id,quote_side,threshold_ticks,persistence_count,horizon_ms,intent_count,positive_intent_count,positive_intent_rate,total_optimistic_mid_pnl_ticks,mean_optimistic_mid_pnl_ticks,median_optimistic_mid_pnl_ticks,min_optimistic_mid_pnl_ticks,max_optimistic_mid_pnl_ticks,total_optimistic_mid_pnl_usdc,mean_optimistic_mid_pnl_usdc,assumption_set
0617T005_8_input,xemm_0609_active_b_event,buy,75,2,500,38,38,1,2065,54.342105,45,5,175,2.065,0.05434211,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,75,2,1000,38,38,1,2630,69.210526,55,5,175,2.63,0.06921053,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,75,2,5000,38,34,0.894737,3810,100.263158,105,-45,325,3.81,0.10026316,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,75,2,10000,38,26,0.684211,3260,85.789474,95,-255,385,3.26,0.08578947,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,75,3,100,12,12,1,350,29.166667,20,5,125,0.35,0.02916667,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,75,3,250,12,12,1,350,29.166667,20,5,125,0.35,0.02916667,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,75,3,500,12,12,1,380,31.666667,25,5,125,0.38,0.03166667,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,75,3,1000,12,12,1,620,51.666667,45,5,125,0.62,0.05166667,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,75,3,5000,12,8,0.666667,505,42.083333,20,-45,145,0.505,0.04208333,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,75,3,10000,12,5,0.416667,30,2.5,-35,-255,145,0.03,0.0025,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,1,100,33,33,1,2690,81.515152,65,5,275,2.69,0.08151515,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,1,250,33,33,1,2730,82.727273,65,5,275,2.73,0.08272727,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,1,500,33,33,1,3045,92.272727,80,25,275,3.045,0.09227273,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,1,1000,33,33,1,3685,111.666667,105,25,275,3.685,0.11166667,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,1,5000,33,31,0.939394,4875,147.727273,165,-45,325,4.875,0.14772727,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,1,10000,33,29,0.878788,4495,136.212121,185,-255,385,4.495,0.13621212,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,2,100,4,4,1,400,100,100,35,165,0.4,0.1,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,2,250,4,4,1,400,100,100,35,165,0.4,0.1,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,2,500,4,4,1,430,107.5,100,55,175,0.43,0.1075,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,2,1000,4,4,1,440,110,105,55,175,0.44,0.11,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,2,5000,4,4,1,430,107.5,115,5,195,0.43,0.1075,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,buy,100,2,10000,4,3,0.75,400,100,100,-15,215,0.4,0.1,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,1,100,1115,1110,0.995516,19430,17.426009,5,-45,165,19.43,0.01742601,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,1,250,1115,1109,0.994619,19740,17.704036,5,-25,165,19.74,0.01770404,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,1,500,1115,1109,0.994619,22960,20.591928,5,-25,205,22.96,0.02059193,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,1,1000,1113,1087,0.97664,31865,28.629829,5,-65,275,31.865,0.02862983,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,1,5000,1112,849,0.763489,63705,57.288669,47.5,-245,595,63.705,0.05728867,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,1,10000,1109,731,0.659152,69475,62.646528,55,-385,655,69.475,0.06264653,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,2,100,932,932,1,16305,17.494635,5,5,165,16.305,0.01749464,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,2,250,932,931,0.998927,16460,17.660944,5,0,165,16.46,0.01766094,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,2,500,932,929,0.996781,18900,20.27897,5,-15,205,18.9,0.02027897,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,2,1000,930,906,0.974194,26415,28.403226,5,-65,275,26.415,0.02840323,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,2,5000,930,703,0.755914,53765,57.811828,50,-245,595,53.765,0.05781183,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,2,10000,928,610,0.657328,59700,64.331897,55,-385,645,59.7,0.0643319,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,3,100,775,775,1,13680,17.651613,5,5,165,13.68,0.01765161,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,3,250,775,774,0.99871,13835,17.851613,5,0,165,13.835,0.01785161,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,3,500,775,772,0.996129,16025,20.677419,5,-15,205,16.025,0.02067742,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,3,1000,774,754,0.97416,21920,28.320413,5,-65,275,21.92,0.02832041,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,3,5000,774,585,0.755814,45990,59.418605,55,-245,595,45.99,0.0594186,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,50,3,10000,773,509,0.658473,51415,66.513583,55,-385,645,51.415,0.06651358,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,1,100,577,574,0.994801,14465,25.069324,5,-45,165,14.465,0.02506932,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,1,250,577,574,0.994801,14730,25.528596,5,-25,165,14.73,0.0255286,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,1,500,577,574,0.994801,17285,29.956672,15,-25,205,17.285,0.02995667,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,1,1000,575,564,0.98087,24140,41.982609,25,-55,275,24.14,0.04198261,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,1,5000,574,463,0.80662,46075,80.270035,75,-245,565,46.075,0.08027003,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,1,10000,574,413,0.719512,49810,86.777003,75,-265,655,49.81,0.086777,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,2,100,428,428,1,10770,25.163551,5,5,165,10.77,0.02516355,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,2,250,428,428,1,10860,25.373832,5,5,165,10.86,0.02537383,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,2,500,428,427,0.997664,12615,29.474299,5,-5,205,12.615,0.0294743,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,2,1000,426,416,0.976526,17270,40.539906,15,-55,275,17.27,0.04053991,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,2,5000,426,337,0.79108,33130,77.769953,75,-245,535,33.13,0.07776995,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,2,10000,426,307,0.720657,37525,88.086854,75,-255,535,37.525,0.08808685,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,3,100,323,323,1,7635,23.637771,5,5,155,7.635,0.02363777,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,3,250,323,323,1,7725,23.916409,5,5,165,7.725,0.02391641,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,3,500,323,322,0.996904,9220,28.544892,5,-5,205,9.22,0.02854489,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,3,1000,322,314,0.975155,12270,38.10559,15,-55,275,12.27,0.03810559,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,3,5000,322,256,0.795031,25205,78.276398,75,-245,535,25.205,0.0782764,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,75,3,10000,322,237,0.736025,30725,95.419255,90,-215,535,30.725,0.09541925,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,1,100,318,317,0.996855,10815,34.009434,15,-25,165,10.815,0.03400943,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,1,250,318,317,0.996855,11010,34.622642,17.5,-25,165,11.01,0.03462264,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,1,500,318,318,1,12915,40.613208,25,5,205,12.915,0.04061321,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,1,1000,316,314,0.993671,18290,57.879747,45,-10,275,18.29,0.05787975,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,1,5000,316,282,0.892405,34725,109.889241,105,-145,565,34.725,0.10988924,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,1,10000,316,244,0.772152,32540,102.974684,105,-215,565,32.54,0.10297468,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,2,100,208,208,1,7155,34.399038,15,5,165,7.155,0.03439904,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,2,250,208,208,1,7205,34.639423,15,5,165,7.205,0.03463942,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,2,500,208,208,1,8535,41.033654,25,5,205,8.535,0.04103365,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,2,1000,207,205,0.990338,11715,56.594203,45,-10,275,11.715,0.0565942,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,2,5000,207,181,0.874396,21970,106.135266,105,-145,535,21.97,0.10613527,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,2,10000,207,159,0.768116,20620,99.613527,105,-215,535,20.62,0.09961353,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,3,100,143,143,1,4295,30.034965,5,5,145,4.295,0.03003497,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,3,250,143,143,1,4345,30.384615,5,5,165,4.345,0.03038462,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,3,500,143,143,1,5530,38.671329,5,5,205,5.53,0.03867133,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,3,1000,143,141,0.986014,7410,51.818182,35,-10,275,7.41,0.05181818,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,3,5000,143,122,0.853147,13950,97.552448,95,-65,535,13.95,0.09755245,unconstrained_all_intents
0617T005_8_input,xemm_0609_active_b_event,sell,100,3,10000,143,110,0.769231,13320,93.146853,95,-215,535,13.32,0.09314685,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,1,100,135,135,1,6555,48.555556,35,5,235,6.555,0.04855556,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,1,250,135,135,1,6635,49.148148,35,5,235,6.635,0.04914815,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,1,500,135,135,1,8095,59.962963,55,5,235,8.095,0.05996296,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,1,1000,135,135,1,9955,73.740741,65,5,235,9.955,0.07374074,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,1,5000,135,130,0.962963,16985,125.814815,125,-75,435,16.985,0.12581481,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,1,10000,135,119,0.881481,18270,135.333333,105,-145,565,18.27,0.13533333,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,2,100,74,74,1,2610,35.27027,25,5,205,2.61,0.03527027,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,2,250,74,74,1,2670,36.081081,25,5,205,2.67,0.03608108,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,2,500,74,74,1,3295,44.527027,35,5,205,3.295,0.04452703,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,2,1000,74,74,1,3960,53.513514,45,5,205,3.96,0.05351351,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,2,5000,74,70,0.945946,8040,108.648649,85,-75,395,8.04,0.10864865,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,2,10000,74,65,0.878378,8750,118.243243,65,-145,545,8.75,0.11824324,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,3,100,41,41,1,1020,24.878049,5,5,120,1.02,0.02487805,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,3,250,41,41,1,1080,26.341463,15,5,120,1.08,0.02634146,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,3,500,41,41,1,1270,30.97561,15,5,120,1.27,0.03097561,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,3,1000,41,41,1,1560,38.04878,25,5,160,1.56,0.03804878,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,3,5000,41,39,0.95122,4525,110.365854,65,-75,395,4.525,0.11036585,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,50,3,10000,41,37,0.902439,5045,123.04878,65,-75,515,5.045,0.12304878,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,1,100,56,56,1,4370,78.035714,72.5,5,235,4.37,0.07803571,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,1,250,56,56,1,4390,78.392857,72.5,5,235,4.39,0.07839286,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,1,500,56,56,1,5150,91.964286,85,5,235,5.15,0.09196429,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,1,1000,56,56,1,6115,109.196429,105,15,235,6.115,0.10919643,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,1,5000,56,53,0.946429,7795,139.196429,125,-15,435,7.795,0.13919643,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,1,10000,56,48,0.857143,7895,140.982143,135,-105,495,7.895,0.14098214,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,2,100,16,16,1,1110,69.375,60,20,205,1.11,0.069375,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,2,250,16,16,1,1110,69.375,60,20,205,1.11,0.069375,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,2,500,16,16,1,1405,87.8125,75,35,205,1.405,0.0878125,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,2,1000,16,16,1,1560,97.5,100,35,205,1.56,0.0975,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,2,5000,16,14,0.875,1690,105.625,90,-15,335,1.69,0.105625,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,2,10000,16,12,0.75,1570,98.125,110,-105,295,1.57,0.098125,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,3,100,1,1,1,75,75,75,75,75,0.075,0.075,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,3,250,1,1,1,75,75,75,75,75,0.075,0.075,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,3,500,1,1,1,115,115,115,115,115,0.115,0.115,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,3,1000,1,1,1,115,115,115,115,115,0.115,0.115,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,3,5000,1,1,1,65,65,65,65,65,0.065,0.065,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,75,3,10000,1,0,0,-45,-45,-45,-45,-45,-0.045,-0.045,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,1,100,29,29,1,2790,96.206897,75,5,235,2.79,0.0962069,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,1,250,29,29,1,2790,96.206897,75,5,235,2.79,0.0962069,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,1,500,29,29,1,3300,113.793103,115,5,235,3.3,0.1137931,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,1,1000,29,29,1,3680,126.896552,125,15,235,3.68,0.12689655,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,1,5000,29,27,0.931034,5025,173.275862,165,-15,435,5.025,0.17327586,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,1,10000,29,25,0.862069,5155,177.758621,175,-95,495,5.155,0.17775862,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,2,100,5,5,1,520,104,75,55,205,0.52,0.104,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,2,250,5,5,1,520,104,75,55,205,0.52,0.104,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,2,500,5,5,1,620,124,115,65,205,0.62,0.124,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,2,1000,5,5,1,625,125,115,65,205,0.625,0.125,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,2,5000,5,4,0.8,665,133,135,-15,245,0.665,0.133,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,buy,100,2,10000,5,3,0.6,605,121,135,-45,295,0.605,0.121,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,1,100,1947,1926,0.989214,21070,10.821777,5,-75,205,21.07,0.01082178,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,1,250,1947,1924,0.988187,21805,11.199281,5,-75,205,21.805,0.01119928,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,1,500,1947,1910,0.980996,24620,12.645095,5,-115,205,24.62,0.0126451,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,1,1000,1947,1862,0.956343,31375,16.114535,5,-145,235,31.375,0.01611454,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,1,5000,1946,1492,0.766701,52695,27.078623,5,-355,345,52.695,0.02707862,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,1,10000,1936,1230,0.635331,47935,24.759814,7.5,-505,405,47.935,0.02475981,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,2,100,1799,1784,0.991662,19890,11.056142,5,-75,205,19.89,0.01105614,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,2,250,1799,1782,0.99055,20520,11.406337,5,-75,205,20.52,0.01140634,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,2,500,1799,1769,0.983324,23060,12.818232,5,-115,205,23.06,0.01281823,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,2,1000,1799,1723,0.957754,28805,16.011673,5,-145,235,28.805,0.01601167,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,2,5000,1798,1378,0.766407,47130,26.212458,5,-355,345,47.13,0.02621246,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,2,10000,1788,1131,0.63255,43685,24.432327,5,-505,395,43.685,0.02443233,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,3,100,1662,1648,0.991576,18075,10.875451,5,-75,205,18.075,0.01087545,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,3,250,1662,1647,0.990975,18730,11.269555,5,-75,205,18.73,0.01126955,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,3,500,1662,1635,0.983755,20995,12.632371,5,-115,205,20.995,0.01263237,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,3,1000,1662,1594,0.959085,26130,15.722022,5,-145,205,26.13,0.01572202,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,3,5000,1661,1275,0.76761,42580,25.63516,5,-355,320,42.58,0.02563516,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,50,3,10000,1652,1037,0.627724,39565,23.949758,5,-505,395,39.565,0.02394976,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,75,1,100,1204,1198,0.995017,17040,14.152824,5,-75,205,17.04,0.01415282,unconstrained_all_intents
0617T005_8_input,xemm_0609_normal_a_event,sell,75,1,250,1204,1197,0.994186,17810,14.792359,5,-75,205,17.81,0.01479236,unconstrained_all_intents
