hyperliquid_decision_seq,hyperliquid_decision_ts,hyperliquid_joined_raw_seq,hyperliquid_l2book_local_ts,hyperliquid_l2book_event_ts,hyperliquid_join_age_ms,hyperliquid_join_age_bucket,hyperliquid_future_join,hyperliquid_missing_join,hyperliquid_reconnect_recovery_crossed,hyperliquid_coin,hyperliquid_best_bid_px,hyperliquid_best_ask_px,hyperliquid_mid_px,hyperliquid_spread_ticks,hyperliquid_bid_topn_px,hyperliquid_ask_topn_px,hyperliquid_bid_topn_qtys,hyperliquid_ask_topn_qtys,hyperliquid_bid_topn_order_count,hyperliquid_ask_topn_order_count,hyperliquid_top5_bid_qty,hyperliquid_top5_ask_qty,hyperliquid_top5_imbalance,hyperliquid_top5_microprice_px,hyperliquid_microprice_minus_mid_ticks,hyperliquid_context_quality,hyperliquid_trade_pressure_status,hyperliquid_trade_pressure_bucket
870,1780378741038146252,1488,1780378740807082479,1780378740437000000,231.063773,warm_50_250ms,false,false,false,BTC,70626,70627,70626.5,10,70626.0|70625.0|70624.0|70623.0|70622.0,70627.0|70628.0|70629.0|70630.0|70631.0,9.07562|1.71842|0.71877|2.69311|0.95758,10.02888|0.25417|0.85372|2.60693|2.24788,50|3|2|10|13,26|4|6|7|9,15.1635,15.99158,-0.02657929,70626.48671035,-0.13289647,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
871,1780378741538146252,1489,1780378741306493827,1780378740979000000,231.652425,warm_50_250ms,false,false,false,BTC,70626,70627,70626.5,10,70626.0|70625.0|70624.0|70623.0|70622.0,70627.0|70628.0|70629.0|70630.0|70631.0,8.47477|1.71909|0.01|2.33886|0.5674,4.85661|1.36413|0.76372|1.8982|2.24788,45|4|1|11|9,26|7|5|6|9,13.11012,11.13054,0.08166362,70626.54083181,0.40831809,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
872,1780378742038146252,1491,1780378741957125969,1780378741509000000,81.020283,warm_50_250ms,false,false,false,BTC,70626,70627,70626.5,10,70626.0|70625.0|70624.0|70623.0|70622.0,70627.0|70628.0|70629.0|70630.0|70631.0,9.18386|1.71642|0.01|2.69326|3.68611,3.90058|0.65538|0.67372|2.60692|0.83043,47|2|1|11|11,24|6|4|7|8,17.28965,8.66703,0.33219271,70626.66609636,1.66096357,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
873,1780378742538146252,1491,1780378741957125969,1780378741509000000,581.020283,watch_250ms_to_stale_limit,false,false,false,BTC,70626,70627,70626.5,10,70626.0|70625.0|70624.0|70623.0|70622.0,70627.0|70628.0|70629.0|70630.0|70631.0,9.18386|1.71642|0.01|2.69326|3.68611,3.90058|0.65538|0.67372|2.60692|0.83043,47|2|1|11|11,24|6|4|7|8,17.28965,8.66703,0.33219271,70626.66609636,1.66096357,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
874,1780378743038146252,1495,1780378742957730824,1780378742623000000,80.415428,warm_50_250ms,false,false,false,BTC,70626,70627,70626.5,10,70626.0|70625.0|70624.0|70623.0|70622.0,70627.0|70628.0|70629.0|70630.0|70631.0,10.27213|2.63732|5.00733|0.65157|8.64771,0.00017|0.2127|0.00039|0.00229|0.70911,55|6|5|5|10,1|3|2|2|3,27.21606,0.92466,0.93428313,70626.96714157,4.67141566,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
875,1780378743538146252,1496,1780378743510742971,1780378743150000000,27.403281,fresh_0_50ms,false,false,false,BTC,70626,70627,70626.5,10,70626.0|70625.0|70624.0|70623.0|70622.0,70627.0|70628.0|70629.0|70630.0|70631.0,8.92672|1.93339|0.70058|3.16706|3.40262,1.0942|0.00032|0.00039|0.00229|0.00039,50|7|4|6|6,7|2|2|2|2,18.13037,1.09759,0.88583396,70626.94291698,4.42916981,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
876,1780378744038146252,1499,1780378743925612116,1780378743671000000,112.534136,warm_50_250ms,false,false,false,BTC,70626,70627,70626.5,10,70626.0|70625.0|70624.0|70623.0|70622.0,70627.0|70628.0|70629.0|70630.0|70631.0,7.27957|1.22462|0.53065|1.29669|1.9852,0.83508|0.00032|0.00039|0.21466|0.70915,49|6|4|7|6,5|2|2|3|3,12.31673,1.7596,0.74999165,70626.87499583,3.74995826,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
877,1780378744538146252,1499,1780378743925612116,1780378743671000000,612.534136,watch_250ms_to_stale_limit,false,false,false,BTC,70626,70627,70626.5,10,70626.0|70625.0|70624.0|70623.0|70622.0,70627.0|70628.0|70629.0|70630.0|70631.0,7.27957|1.22462|0.53065|1.29669|1.9852,0.83508|0.00032|0.00039|0.21466|0.70915,49|6|4|7|6,5|2|2|3|3,12.31673,1.7596,0.74999165,70626.87499583,3.74995826,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
878,1780378745038146252,1501,1780378744572263951,1780378744176000000,465.882301,watch_250ms_to_stale_limit,false,false,false,BTC,70625,70627,70626,20,70625.0|70624.0|70623.0|70622.0|70621.0,70627.0|70628.0|70629.0|70630.0|70631.0,0.00017|0.00017|0.00054|0.00017|0.00039,20.41222|0.17597|1.451|4.59717|2.69071,1|1|3|1|2,48|5|5|6|7,0.00144,29.32707,-0.9999018,70625.0000982,-9.99901802,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
879,1780378745538146252,1503,1780378745049510308,1780378744681000000,488.635944,watch_250ms_to_stale_limit,false,false,false,BTC,70623,70624,70623.5,10,70623.0|70622.0|70621.0|70620.0|70619.0,70624.0|70625.0|70626.0|70627.0|70628.0,0.00014|0.00017|0.00039|0.00017|0.00339,34.88188|29.24467|37.61839|6.59858|0.68317,1|1|2|1|3,257|232|128|29|7,0.00426,109.02669,-0.99992186,70623.00003907,-4.99960929,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
880,1780378746038146252,1505,1780378745546565612,1780378745228000000,491.580640,watch_250ms_to_stale_limit,false,false,false,BTC,70622,70623,70622.5,10,70622.0|70621.0|70620.0|70619.0|70618.0,70623.0|70624.0|70625.0|70626.0|70627.0,0.00032|0.00039|0.00017|0.00339|0.01877,57.51814|9.12342|2.80593|5.53184|4.03166,2|2|1|3|5,301|53|9|18|16,0.02304,79.01099,-0.99941696,70622.00029152,-4.9970848,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
881,1780378746538146252,1509,1780378746060426437,1780378745772000000,477.719815,watch_250ms_to_stale_limit,false,false,false,BTC,70621,70623,70622,20,70621.0|70620.0|70619.0|70618.0|70617.0,70623.0|70624.0|70625.0|70626.0|70627.0,0.00023|0.00017|0.00339|0.01877|0.14325,27.40231|2.89134|2.13062|4.6594|4.21061,2|1|3|5|3,87|14|8|12|16,0.16581,41.29428,-0.99200146,70621.00799854,-9.92001465,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
882,1780378747038146252,1511,1780378746689445375,1780378746287000000,348.700877,watch_250ms_to_stale_limit,false,false,false,BTC,70621,70622,70621.5,10,70621.0|70620.0|70619.0|70618.0|70617.0,70622.0|70623.0|70624.0|70625.0|70626.0,0.5498|0.00017|0.00354|0.01732|0.14325,39.47514|8.0813|1.82743|1.78784|5.54886,8|1|4|3|3,212|27|10|5|7,0.71408,56.72057,-0.97513417,70621.01243291,-4.87567087,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
883,1780378747538146252,1512,1780378747216596939,1780378746846000000,321.549313,watch_250ms_to_stale_limit,false,false,false,BTC,70621,70622,70621.5,10,70621.0|70620.0|70619.0|70618.0|70617.0,70622.0|70623.0|70624.0|70625.0|70626.0,0.00008|0.00017|0.00054|0.01732|0.10626,18.38004|5.92795|1.37511|1.98392|5.54886,1|1|3|3|3,75|16|10|7|7,0.12437,33.21588,-0.99253935,70621.00373033,-4.96269674,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
884,1780378748038146252,1514,1780378747793396907,1780378747409000000,244.749345,warm_50_250ms,false,false,false,BTC,70621,70622,70621.5,10,70621.0|70620.0|70619.0|70618.0|70617.0,70622.0|70623.0|70624.0|70625.0|70626.0,0.00008|0.00017|0.00054|0.01732|0.10621,18.42988|5.75096|1.37511|1.98392|5.54886,1|1|3|3|3,76|14|10|7|7,0.12432,33.08873,-0.99251379,70621.00374311,-4.96256893,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
885,1780378748538146252,1515,1780378748285969505,1780378747969000000,252.176747,watch_250ms_to_stale_limit,false,false,false,BTC,70621,70622,70621.5,10,70621.0|70620.0|70619.0|70618.0|70617.0,70622.0|70623.0|70624.0|70625.0|70626.0,0.00008|0.00032|0.00054|0.01732|0.00039,18.22563|5.82741|1.37511|1.98392|5.54886,1|2|3|3|2,73|16|10|7|7,0.01865,32.96093,-0.998869,70621.0005655,-4.99434499,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
886,1780378749038146252,1517,1780378748793275209,1780378748499000000,244.871043,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.2629|0.00039|0.00017|3.2634|1.04048,25.17849|6.40996|5.85972|11.14162|5.55162,6|2|1|8|5,129|33|34|42|14,4.56734,54.14141,-0.84440684,70618.07779658,-4.22203419,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
887,1780378749538146252,1519,1780378749420801906,1780378749035000000,117.344346,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.51754|0.00054|0.00017|2.9147|1.29048,13.26969|0.85354|0.58587|0.33027|0.89438,10|3|1|8|6,48|4|2|8|7,4.72343,15.93375,-0.54268395,70618.22865803,-2.71341974,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
888,1780378750038146252,1520,1780378749909542153,1780378749582000000,128.604099,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.07278|0.00054|0.00017|0.51485|1.04272,13.68274|0.39274|3.30865|0.32842|2.58891,2|3|1|5|6,50|4|5|8|8,1.63106,20.30146,-0.85126561,70618.0743672,-4.25632805,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
889,1780378750538146252,1521,1780378750507109104,1780378750108000000,31.037148,fresh_0_50ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.62306|0.00054|0.00017|1.22372|1.3991,12.64431|1.45633|1.98163|0.32842|2.14216,9|3|1|6|8,48|5|3|8|9,3.24659,18.55285,-0.70214005,70618.14892997,-3.51070027,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
890,1780378751038146252,1522,1780378751000546980,1780378750655000000,37.599272,fresh_0_50ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.62585|0.00054|0.00017|0.51485|1.73005,12.21005|1.45633|1.98163|2.02956|2.06183,10|3|1|5|8,48|5|3|9|8,2.87146,19.7394,-0.74601055,70618.12699473,-3.73005273,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
891,1780378751538146252,1524,1780378751499593499,1780378751204000000,38.552753,fresh_0_50ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.18404|0.00054|0.00017|0.51485|1.73005,10.60505|1.45633|1.98163|2.02956|2.06183,5|3|1|5|8,43|5|3|9|8,2.42965,18.1344,-0.76369927,70618.11815036,-3.81849636,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
892,1780378752038146252,1524,1780378751499593499,1780378751204000000,538.552753,watch_250ms_to_stale_limit,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.18404|0.00054|0.00017|0.51485|1.73005,10.60505|1.45633|1.98163|2.02956|2.06183,5|3|1|5|8,43|5|3|9|8,2.42965,18.1344,-0.76369927,70618.11815036,-3.81849636,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
893,1780378752538146252,1525,1780378752166094505,1780378751752000000,372.051747,watch_250ms_to_stale_limit,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70622.0|70623.0|70624.0,1.98143|0.00494|0.00117|1.93921|7.67622,0.05125|0.00015|0.17336|0.74054|0.70979,22|5|2|7|9,2|1|6|3|2,11.60297,1.67509,0.74769055,70618.87384528,3.73845276,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
894,1780378753038146252,1528,1780378752700139717,1780378752393000000,338.006535,watch_250ms_to_stale_limit,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,1.44041|0.00494|1.77363|3.96391|6.02769,2.17277|0.00032|0.00017|0.87206|0.74054,21|5|4|9|8,9|2|1|6|3,13.21058,3.78586,0.55451142,70618.77725571,2.77255708,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
895,1780378753538146252,1529,1780378753217652357,1780378752925000000,320.493895,watch_250ms_to_stale_limit,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,1.42481|0.03515|2.11062|2.54617|4.22638,2.10033|0.00017|0.00017|2.28968|0.74196,22|5|6|8|6,10|1|1|7|5,10.34313,5.13231,0.33671547,70618.66835773,1.68357733,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
896,1780378754038146252,1531,1780378753825457277,1780378753477000000,212.688975,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.99818|0.03515|2.11062|2.61325|5.74415,1.50595|0.00017|0.02033|2.50207|0.74196,20|5|6|8|8,8|1|3|8|5,11.50135,4.77048,0.41365169,70618.70682585,2.06825846,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
897,1780378754538146252,1534,1780378754369958581,1780378754012000000,168.187671,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.9768|0.75566|1.40178|2.61325|5.74415,1.4506|0.00017|0.02048|1.0843|0.74196,20|7|5|8|8,7|1|4|6|5,11.49164,3.29751,0.55406362,70618.77703181,2.7703181,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
898,1780378755038146252,1538,1780378754869171515,1780378754534000000,168.974737,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,1.68563|0.05866|1.40178|4.29096|5.74415,1.41306|0.00017|0.05409|0.49994|1.45076,21|7|5|7|8,7|1|5|5|6,13.18118,3.41802,0.58817051,70618.79408526,2.94085257,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
899,1780378755538146252,1539,1780378755434110787,1780378755075000000,104.035465,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.42234|0.21395|0.00132|0.00139|0.977,4.7742|0.01731|1.35542|0.49994|5.26466,9|5|3|3|7,24|3|7|5|11,1.616,11.91153,-0.76107981,70618.11946009,-3.80539906,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
900,1780378756038146252,1540,1780378755929243379,1780378755588000000,108.902873,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.42234|0.21395|0.00132|0.00139|0.96517,6.1216|0.71015|1.16532|0.49994|5.18206,9|5|3|3|6,30|4|9|5|10,1.60417,13.67907,-0.79007462,70618.10496269,-3.95037309,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
901,1780378756538146252,1542,1780378756442311402,1780378756126000000,95.834850,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.42198|0.00154|0.21373|0.08878|0.99878,7.00736|0.00132|1.16532|0.16311|5.17182,8|4|4|6|7,32|3|9|4|9,1.72481,13.50893,-0.77355397,70618.11322302,-3.86776983,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
902,1780378757038146252,1543,1780378757003677782,1780378756669000000,34.468470,fresh_0_50ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.42215|0.00154|0.00132|0.79765|0.2899,6.33539|0.71015|1.16532|0.16311|5.17182,9|4|3|7|6,32|4|9|4|9,1.51256,13.54579,-0.79910681,70618.1004466,-3.99553404,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
903,1780378757538146252,1543,1780378757003677782,1780378756669000000,534.468470,watch_250ms_to_stale_limit,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.42215|0.00154|0.00132|0.79765|0.2899,6.33539|0.71015|1.16532|0.16311|5.17182,9|4|3|7|6,32|4|9|4|9,1.51256,13.54579,-0.79910681,70618.1004466,-3.99553404,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
904,1780378758038146252,1544,1780378757924365830,1780378757275000000,113.780422,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.9731|0.00154|0.00132|1.2599|0.2899,5.0744|0.71015|0.05681|0.16311|2.66084,16|4|3|8|6,27|4|7|4|6,2.52576,8.66531,-0.54861153,70618.22569424,-2.74305763,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
905,1780378758538146252,1545,1780378758264971832,1780378757717000000,273.174420,watch_250ms_to_stale_limit,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.97709|0.00154|0.21373|1.13917|1.35355,3.80455|0.71015|0.05681|1.22666|2.66084,17|4|4|8|7,25|4|7|5|6,3.68508,8.45901,-0.39310726,70618.30344637,-1.96553632,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
906,1780378759038146252,1548,1780378758683974885,1780378758327000000,354.171367,watch_250ms_to_stale_limit,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.63928|0.00553|0.42614|0.79765|1.35355,4.12448|0.71015|0.05681|1.22666|2.66084,13|5|5|7|7,25|4|7|5|6,3.22215,8.77894,-0.46302378,70618.26848811,-2.31511888,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
907,1780378759538146252,1549,1780378759172055723,1780378758860000000,366.090529,watch_250ms_to_stale_limit,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.63928|0.00553|0.60262|0.79765|1.35355,4.443|0.71015|0.05681|1.22666|2.66084,13|5|4|7|7,27|4|7|5|6,3.39863,9.09746,-0.45604905,70618.27197547,-2.28024526,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
908,1780378760038146252,1551,1780378759701626772,1780378759401000000,336.519480,watch_250ms_to_stale_limit,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.63928|0.00553|0.60262|0.79765|1.35355,5.12421|0.00132|0.76564|1.22666|2.66084,13|5|4|7|7,27|3|8|5|6,3.39863,9.77867,-0.48416899,70618.25791551,-2.42084494,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
909,1780378760538146252,1552,1780378760245799205,1780378759942000000,292.347047,watch_250ms_to_stale_limit,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,0.63928|0.00553|1.31147|0.08878|1.35355,5.12421|0.00132|0.76564|1.22666|2.66084,13|5|5|6|7,27|3|8|5|6,3.39861,9.77867,-0.48417124,70618.25791438,-2.4208562,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
910,1780378761038146252,1553,1780378760974714941,1780378760550000000,63.431311,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,1.30104|1.10472|1.31147|1.15209|3.40898,4.02925|0.00132|0.05681|0.87192|2.66084,20|7|5|7|8,20|3|7|5|6,8.2783,7.62014,0.04139777,70618.52069889,0.20698886,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
911,1780378761538146252,1555,1780378761463676746,1780378761084000000,74.469506,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,2.2005|4.49193|1.99415|6.19853|3.55218,0.01489|0.00032|0.00032|0.00059|0.00117,24|9|7|7|9,2|2|2|3|2,18.43729,0.01729,0.99812621,70618.99906311,4.99063105,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
912,1780378762038146252,1556,1780378761977906873,1780378761627000000,60.239379,warm_50_250ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,3.78237|2.19833|6.93064|4.90131|3.55218,0.01506|0.00015|0.00032|0.02075|0.03478,28|11|9|8|9,3|1|2|5|3,21.36483,0.07106,0.99337,70618.996685,4.96684999,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
913,1780378762538146252,1556,1780378761977906873,1780378761627000000,560.239379,watch_250ms_to_stale_limit,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,3.78237|2.19833|6.93064|4.90131|3.55218,0.01506|0.00015|0.00032|0.02075|0.03478,28|11|9|8|9,3|1|2|5|3,21.36483,0.07106,0.99337,70618.996685,4.96684999,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
914,1780378763038146252,1558,1780378763036857128,1780378762688000000,1.289124,fresh_0_50ms,false,false,false,BTC,70618,70619,70618.5,10,70618.0|70617.0|70616.0|70615.0|70614.0,70619.0|70620.0|70621.0|70622.0|70623.0,2.79305|2.11094|6.93064|5.96461|2.31891,0.01506|0.00017|0.00017|0.02215|0.74358,29|8|9|9|8,3|1|1|7|4,20.11815,0.78113,0.92524814,70618.96262407,4.62624071,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
