row_id,sample_id,observed_regime,decision_id,action,block_reason,signal_status,signal_score,signal_abs_z,side,fair_mid_px,quote_px,edge_ticks,required_edge_ticks,quote_type,time_in_force,post_only,future_mid_move_ticks,signed_markout_ticks,adjusted_counterfactual_edge_ticks,source_age_bucket,basis_bucket,warning_bucket,order_endpoint_called,private_endpoint_called,credential_read
3086,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3086,would_submit,,pass,5.15281063,5.15281063,buy,60198.56112425,60196,25.61124252,1.5,touch,Alo,True,320,320,318.5,binance_source_age_low,basis_high,False,False,False,False
3089,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3089,would_submit,,pass,-1.01023152,1.01023152,sell,60228.09590739,60229,9.04092608,1.5,touch,Alo,True,10,-10,-11.5,binance_source_age_low,basis_high,False,False,False,False
3136,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3136,would_submit,,pass,1.06422681,1.06422681,buy,60196.92569072,60196,9.25690724,1.5,touch,Alo,True,10,10,8.5,binance_source_age_high,basis_high,False,False,False,False
3151,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3151,would_submit,,pass,-1.03301368,1.03301368,sell,60198.08679453,60199,9.13205472,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3152,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3152,would_submit,,pass,-1.08951235,1.08951235,sell,60198.06419506,60199,9.3580494,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
3153,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3153,would_submit,,pass,-1.08864885,1.08864885,sell,60198.06454046,60199,9.3545954,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3154,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3154,would_submit,,pass,-1.00908849,1.00908849,sell,60198.0963646,60199,9.03635396,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
3159,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3159,would_submit,,pass,-1.75596053,1.75596053,sell,60197.79761579,60199,12.02384212,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
3169,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3169,would_submit,,pass,2.2356921,2.2356921,buy,60191.39427684,60190,13.9427684,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
3171,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3171,would_submit,,pass,1.83541827,1.83541827,buy,60191.23416731,60190,12.34167308,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
3208,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3208,would_submit,,pass,1.07666629,1.07666629,buy,60159.93066652,60159,9.30666516,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
3209,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3209,would_submit,,pass,1.80469355,1.80469355,buy,60160.22187742,60159,12.2187742,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3216,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3216,would_submit,,pass,1.04058446,1.04058446,buy,60160.91623378,60160,9.16233784,1.5,touch,Alo,True,10,10,8.5,binance_source_age_high,basis_high,False,False,False,False
3253,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3253,would_submit,,pass,-1.12038709,1.12038709,sell,60166.05184516,60167,9.48154836,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3254,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3254,would_submit,,pass,-1.07242951,1.07242951,sell,60166.0710282,60167,9.28971804,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3257,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3257,would_submit,,pass,-1.15211892,1.15211892,sell,60166.03915243,60167,9.60847568,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
3288,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3288,would_submit,,pass,1.07268145,1.07268145,buy,60166.92907258,60166,9.2907258,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3289,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3289,would_submit,,pass,1.04623012,1.04623012,buy,60166.91849205,60166,9.18492048,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
3291,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3291,would_submit,,pass,-1.04139406,1.04139406,sell,60166.08344238,60167,9.16557624,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
3292,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3292,would_submit,,pass,-1.12225567,1.12225567,sell,60166.05109773,60167,9.48902268,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3297,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3297,would_submit,,pass,-1.06280563,1.06280563,sell,60166.07487775,60167,9.25122252,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3298,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3298,would_submit,,pass,-1.13327709,1.13327709,sell,60166.04668916,60167,9.53310836,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3313,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3313,would_submit,,pass,-1.11305363,1.11305363,sell,60166.05477855,60167,9.45221452,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3314,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3314,would_submit,,pass,-1.11360293,1.11360293,sell,60166.05455883,60167,9.45441172,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3315,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3315,would_submit,,pass,-1.11563021,1.11563021,sell,60166.05374792,60167,9.46252084,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
3316,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3316,would_submit,,pass,-1.11647755,1.11647755,sell,60166.05340898,60167,9.4659102,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3320,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3320,would_submit,,pass,-1.52423844,1.52423844,sell,60165.89030462,60167,11.09695376,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
3332,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3332,would_submit,,pass,-1.01024251,1.01024251,sell,60166.095903,60167,9.04097004,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
3357,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3357,would_submit,,pass,-1.00455899,1.00455899,sell,60184.0981764,60185,9.01823596,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
3404,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3404,would_submit,,pass,1.02641495,1.02641495,buy,60176.91056598,60176,9.1056598,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
3419,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3419,would_submit,,pass,-1.12385786,1.12385786,sell,60169.05045686,60170,9.49543144,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3420,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3420,would_submit,,pass,-1.1270271,1.1270271,sell,60169.04918916,60170,9.5081084,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3421,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3421,would_submit,,pass,-1.01680026,1.01680026,sell,60169.0932799,60170,9.06720104,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
3422,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3422,would_submit,,pass,-1.11729485,1.11729485,sell,60169.05308206,60170,9.4691794,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
3429,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3429,would_submit,,pass,-2.02243335,2.02243335,sell,60165.69102666,60167,13.0897334,1.5,touch,Alo,True,-10,10,8.5,binance_source_age_high,basis_low,False,False,False,False
3430,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3430,would_submit,,pass,-1.09649544,1.09649544,sell,60166.06140182,60167,9.38598176,1.5,touch,Alo,True,-150,150,148.5,binance_source_age_high,basis_low,False,False,False,False
3431,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3431,would_submit,,pass,-2.85402916,2.85402916,sell,60164.35838834,60166,16.41611664,1.5,touch,Alo,True,-155,155,153.5,binance_source_age_low,basis_low,False,False,False,False
3432,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3432,would_submit,,pass,-1.03172686,1.03172686,sell,60151.08730926,60152,9.12690744,1.5,touch,Alo,True,-105,105,103.5,binance_source_age_low,basis_low,False,False,False,False
3433,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3433,would_submit,,pass,-4.22231453,4.22231453,sell,60148.31107419,60151,26.88925812,1.5,touch,Alo,True,-165,165,163.5,binance_source_age_low,basis_low,False,False,False,False
3438,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3438,would_submit,,pass,1.05781062,1.05781062,buy,60132.42312425,60131,14.23124248,1.5,touch,Alo,True,5,5,3.5,binance_source_age_low,basis_high,False,False,False,False
3441,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3441,would_submit,,pass,2.72636639,2.72636639,buy,60133.59054656,60132,15.90546556,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3444,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3444,would_submit,,pass,-1.03708582,1.03708582,sell,60140.08516567,60141,9.14834328,1.5,touch,Alo,True,10,-10,-11.5,binance_source_age_low,basis_high,False,False,False,False
3446,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3446,would_submit,,pass,-1.04569796,1.04569796,sell,60141.08172082,60142,9.18279184,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3449,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3449,would_submit,,pass,-1.12083912,1.12083912,sell,60141.05166435,60142,9.48335648,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
3451,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3451,would_submit,,pass,-1.53221064,1.53221064,sell,60140.88711574,60142,11.12884256,1.5,touch,Alo,True,-10,10,8.5,binance_source_age_high,basis_low,False,False,False,False
3463,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3463,would_submit,,pass,-1.6876834,1.6876834,sell,60124.82492664,60126,11.7507336,1.5,touch,Alo,True,-20,20,18.5,binance_source_age_low,basis_low,False,False,False,False
3465,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3465,would_submit,,pass,1.06091089,1.06091089,buy,60123.92436436,60123,9.24364356,1.5,touch,Alo,True,-70,-70,-71.5,binance_source_age_mid,basis_mid,False,False,False,False
3470,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3470,would_submit,,pass,-1.04136687,1.04136687,sell,60122.08345325,60123,9.16546748,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3475,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3475,would_submit,,pass,6.05012522,6.05012522,buy,60118.92005009,60116,29.20050088,1.5,touch,Alo,True,-90,-90,-91.5,binance_source_age_mid,basis_low,False,False,False,False
3486,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3486,would_submit,,pass,-1.07318696,1.07318696,sell,60112.07072522,60113,9.29274784,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
3488,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3488,would_submit,,pass,-1.13048746,1.13048746,sell,60112.04780502,60113,9.52194984,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
3490,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3490,would_submit,,pass,-2.51749189,2.51749189,sell,60111.49300324,60113,15.06996756,1.5,touch,Alo,True,-80,80,78.5,binance_source_age_low,basis_low,False,False,False,False
3510,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3510,would_submit,,pass,-1.03313384,1.03313384,sell,60103.08674646,60104,9.13253536,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
3519,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3519,would_submit,,pass,-1.01988591,1.01988591,sell,60113.09204564,60114,9.07954364,1.5,touch,Alo,True,90,-90,-91.5,binance_source_age_high,basis_high,False,False,False,False
3527,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3527,would_submit,,pass,5.37415424,5.37415424,buy,60124.6496617,60122,26.49661696,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
3552,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3552,would_submit,,pass,1.09034356,1.09034356,buy,60117.93613742,60117,9.36137424,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3556,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3556,would_submit,,pass,1.0638799,1.0638799,buy,60117.92555196,60117,9.2555196,1.5,touch,Alo,True,160,160,158.5,binance_source_age_low,basis_high,False,False,False,False
3564,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3564,would_submit,,pass,1.06607618,1.06607618,buy,60137.92643047,60137,9.26430472,1.5,touch,Alo,True,40,40,38.5,binance_source_age_high,basis_high,False,False,False,False
3565,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3565,would_submit,,pass,1.07895123,1.07895123,buy,60141.43158049,60140,14.31580492,1.5,touch,Alo,True,35,35,33.5,binance_source_age_low,basis_high,False,False,False,False
3588,xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,xemm_0627_t001_hlfast_utc16_a:3588,would_submit,,pass,-1.06325684,1.06325684,sell,60181.07469726,60182,9.25302736,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3679,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3679,would_submit,,pass,-1.09885714,1.09885714,sell,60742.06045714,60743,9.39542856,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
3681,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3681,would_submit,,pass,-1.04945377,1.04945377,sell,60742.08021849,60743,9.19781508,1.5,touch,Alo,True,-90,90,88.5,binance_source_age_mid,basis_low,True,False,False,False
3693,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3693,would_submit,,pass,1.00762531,1.00762531,buy,60733.90305012,60733,9.03050124,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
3694,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3694,would_submit,,pass,1.00837233,1.00837233,buy,60733.90334893,60733,9.03348932,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,True,False,False,False
3743,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3743,would_submit,,pass,-2.55791606,2.55791606,sell,60741.47683358,60743,15.23166424,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
3839,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3839,would_submit,,pass,1.04875588,1.04875588,buy,60733.91950235,60733,9.19502352,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
3844,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3844,would_submit,,pass,1.04387101,1.04387101,buy,60733.9175484,60733,9.17548404,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
3865,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3865,would_submit,,pass,1.09082916,1.09082916,buy,60733.93633166,60733,9.36331664,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
3934,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3934,would_submit,,pass,5.20448202,5.20448202,buy,60745.58179281,60743,25.81792808,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3935,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3935,would_submit,,pass,1.07026307,1.07026307,buy,60743.92810523,60743,9.28105228,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3938,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3938,would_submit,,pass,1.0638393,1.0638393,buy,60743.92553572,60743,9.2553572,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
3939,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3939,would_submit,,pass,1.06405394,1.06405394,buy,60743.92562158,60743,9.25621576,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3941,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3941,would_submit,,pass,1.00012247,1.00012247,buy,60743.90004899,60743,9.00048988,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
3942,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3942,would_submit,,pass,1.01503854,1.01503854,buy,60743.90601542,60743,9.06015416,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3943,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3943,would_submit,,pass,1.00783113,1.00783113,buy,60743.90313245,60743,9.03132452,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3947,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3947,would_submit,,pass,1.02011652,1.02011652,buy,60743.90804661,60743,9.08046608,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
3954,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3954,would_submit,,pass,1.03280309,1.03280309,buy,60743.91312124,60743,9.13121236,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
3956,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:3956,would_submit,,pass,1.04273704,1.04273704,buy,60743.91709482,60743,9.17094816,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
